sensor,country,sector,date,emission rate (kg/h),uncertainty (kg/h),latitude,longitude,comments,platform
EMIT - NASA,China,Coal,25/09/2025,9955.0,4990.0,37.72407,113.59558,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,13160.0,6592.0,37.84215,113.46146,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,5532.0,2774.0,37.94975,112.96736,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,6773.0,3397.0,37.88027,113.05727,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,9133.0,4576.0,37.94498,113.02261,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,4669.0,2348.0,37.95983,113.27008,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,9409.0,4714.0,37.938,113.02297,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,11448.0,5736.0,37.88081,113.47109,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,5421.0,2724.0,37.74596,113.56725,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,6715.0,3369.0,37.97178,113.15076,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,47747.0,23905.0,37.8902,113.24098,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,3501.0,1766.0,38.00882,113.36416,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,6410.0,3217.0,37.949,113.21775,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,8284.0,4153.0,37.87721,113.35164,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,923.0,474.0,37.90596,112.84546,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,4003.0,2015.0,37.82495,113.47138,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,7895.0,3959.0,37.74429,113.55029,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,10899.0,5461.0,37.97192,113.14793,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,9063.0,4543.0,37.88456,113.37895,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,6393.0,3208.0,37.86543,113.48928,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,25/09/2025,3612.0,1811.0,37.70197,112.28796,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
Sentinel-5P/TROPOMI - ESA,China,Coal,25/10/2020,72100.0,32450.000000000004,36.4456,113.0136,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,China,Coal,25/10/2020,75140.0,33810.0,35.6171,112.7554,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,China,Coal,25/11/2019,83960.0,37780.0,36.4699,112.901,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Sentinel-5P/TROPOMI - ESA,China,Coal,25/12/2023,21520.0,9680.0,36.5295,109.6381,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
Tanager,China,Coal,25/12/2024,2009.405678004929,327.419337644337,38.00822326057934,113.40451775623376,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,25/12/2024,1664.515401485893,242.50397301621328,38.0081286617912,113.36469043625186,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,25/12/2024,1070.0851074854534,272.40867708790466,37.990315704004274,113.44013072890846,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,25/12/2024,1403.9167979558308,468.7450421176879,38.02440191626837,113.4000474071778,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,25/12/2024,4641.890574877644,491.1561396559417,37.96724234450912,113.43696829604868,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,25/12/2024,7904.136668311225,1050.7861522940464,37.94059557362486,113.42183344955696,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,25/12/2024,2629.200615126778,406.4878240772917,37.91855375683882,113.46361237756952,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,25/12/2024,1299.2291849902551,228.92623486653565,37.959525292794495,113.26994439766388,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,25/12/2024,2995.83117238302,451.295268068661,37.890927802376325,113.24202399695496,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,25/12/2024,1706.8409918359032,249.59128057857023,37.892954187906014,113.42191259907791,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,25/12/2024,1856.317814739628,308.85379388269,37.88452094662398,113.3794006459184,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,25/12/2024,1688.8661596510142,266.7614337007694,37.91370375628358,113.38533453539958,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,25/12/2024,3044.233400060071,740.2480891441651,37.87112541678913,113.42583722589144,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,25/12/2024,5725.388686538985,709.6245039555256,37.8418911519818,113.46289009831575,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,China,Coal,26/02/2023,6839.0,3456.0,37.17808,106.75145,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/02/2023,1662.2070957841142,255.82223120805543,37.17733038290741,106.74923936285552,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,26/02/2025,1010.340301122582,182.3648140900664,35.06345360251227,107.96058576636908,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,26/02/2025,1549.5405933747882,353.36563555065084,35.14916129131524,107.93020903628629,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,26/02/2025,305.7125023117772,116.4708857146089,35.09727248583728,107.89861465621306,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,26/02/2025,758.3870999854909,141.90832924771743,35.14411318211857,107.93140316618792,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,China,Coal,26/03/2023,2370.0,700.0,39.0907,109.4687,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,26/03/2023,1010.0,380.0,37.1776,106.7542,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,26/03/2023,2891.0,1474.0,37.17808,106.75145,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/03/2023,2328.5190014439668,355.9610652352248,37.17730979810747,106.7546730628917,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,China,Coal,26/03/2025,4624.0,2384.0,38.41493,111.19233,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/04/2023,5807.0,2961.0,39.08917,109.47872,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/04/2023,7628.0,3825.0,36.22313,114.04978,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/04/2024,3290.0,2260.0,36.517,110.5491,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,26/04/2024,6215.0,3123.0,35.76463,110.5653,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/04/2024,10134.0,5077.0,35.80217,110.58292,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/04/2024,11180.0,5596.0,36.51711,110.54881,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/04/2024,9046.0,4541.0,35.78124,110.61379,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/04/2024,15190.0,7607.0,35.80337,110.60152,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/04/2024,987.0,496.0,35.68145,111.19581,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/04/2024,4606.0,2307.0,35.76048,111.76409,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/04/2024,6031.0,3028.0,33.80958,113.40313,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/04/2024,2317.0,1189.0,33.7816,113.35716,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/04/2025,2107.0,1072.0,25.87837,104.50521,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/04/2025,1417.0,734.0,25.8808,104.50677,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
Tanager,China,Coal,26/04/2025,2152.315078551571,496.256159773263,32.82415877591549,116.53821079092768,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,26/04/2025,2483.29811654709,297.7158457552597,32.74970397640652,116.51816089428752,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,26/04/2025,1891.981182676373,359.2677533771732,32.82899916985542,116.74258313000736,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,26/04/2025,1399.7541617495672,352.5601251332387,32.87254254906996,116.62947603926438,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,26/04/2025,1294.7915782072605,229.225419922281,32.874818908428566,116.6313746967275,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,26/04/2025,1336.8357014876824,404.7366489864509,32.91354590476382,116.70964656636691,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,26/04/2025,1764.6282587164926,354.30298746189743,32.8141446942014,116.57275562141052,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,26/04/2025,1463.193794507829,243.4436124258029,32.70048539484951,116.59472819853032,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Tanager,China,Coal,26/04/2025,1093.220810007166,306.4231525148911,32.82303568796999,116.54364968832176,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,China,Coal,26/07/2024,3847.0,1935.0,37.47272,112.0239,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/07/2024,3783.0,1903.0,37.45544,112.01213,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/07/2024,11062.0,5545.0,36.98009,111.70206,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/07/2024,1134.0,583.0,37.84488,112.03252,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/07/2024,4212.0,2115.0,37.79471,112.03046,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/07/2024,1865.0,952.0,37.86857,112.30884,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/07/2024,1268.0,650.0,37.84422,112.03476,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/07/2024,2379.0,1207.0,37.87959,112.21025,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/07/2024,1756.0,900.0,37.89059,112.20723,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/07/2024,8378.0,4201.0,37.938,113.02297,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/07/2024,6517.0,3272.0,37.90027,113.07476,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/07/2024,5093.0,2565.0,37.98701,113.22944,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/07/2024,5360.697774078805,450.16178019886223,36.98085672494547,111.70178045573658,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,China,Coal,26/10/2023,188.0,98.0,38.94483,111.09819,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/10/2023,2708.0,1357.0,38.41493,111.19233,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/10/2023,276.0,144.0,38.87443,111.10856,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
PRISMA - ASI,China,Coal,26/10/2023,3119.0,1173.0,36.13793,112.92232,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
PRISMA - ASI,China,Coal,26/10/2023,2519.0,963.0,35.99206,112.89036,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
PRISMA - ASI,China,Coal,26/10/2023,1372.0,534.0,36.06471,112.86272,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
PRISMA - ASI,China,Coal,26/10/2023,1790.0,682.0,36.01124,112.8327,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,26/10/2023,1764.4999574076476,652.3203328950865,38.41577887270324,111.192732699906,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,China,Coal,26/10/2023,658.4811463585247,207.56512847965428,38.875405209348855,111.10868585786864,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,China,Coal,26/10/2023,639.6277759278107,259.4954398401721,38.949214861484734,111.09343779185906,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,China,Coal,26/10/2023,538.7157308298025,175.6766839821005,39.049537961180505,111.06260987579378,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,China,Coal,26/10/2023,699.4679721893815,240.80507929457656,39.05380404219736,111.0741806383008,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11122025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
PRISMA - ASI,China,Coal,26/10/2025,6565.0,2005.0,36.4799,112.95239,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
PRISMA - ASI,China,Coal,26/10/2025,3569.0,1088.0,36.41495,112.9372,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
PRISMA - ASI,China,Coal,27/01/2023,2269.0,851.0,37.47037,110.8326,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
PRISMA - ASI,China,Coal,27/01/2023,1574.0,601.0,37.48456,110.84861,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
Sentinel-5P/TROPOMI - ESA,China,Coal,27/01/2024,23110.0,10400.0,46.6494,125.0656,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,27/01/2024,4154.0,2119.0,33.75997,113.39925,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,27/01/2024,4902.0,2485.0,33.80958,113.40313,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,27/03/2023,1830.0,860.0,40.5544,117.7511,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,27/04/2024,1317.0,662.0,25.87837,104.50521,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,27/04/2024,2602.0,1305.0,25.8808,104.50677,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
EMIT - NASA,China,Coal,27/05/2025,2453.0,1239.0,37.74825,111.03851,Downloaded from https://methanedata.unep.org/map?mars=&company=&country=&cc=&sat=&limit=1000&pub=#mcoord=0/30/0 on the 11122025. Cleaned using eda_mars.ipynb,IMEO MARS
