sensor,country,sector,date,emission rate (kg/h),uncertainty (kg/h),latitude,longitude,comments,platform
EMIT - NASA,India,Oil and Gas,28/02/2024,2460.0,760.0,25.9024,71.5725,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,24/10/2023,6090.0,3020.0,37.7681,53.9153,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,16/08/2023,4730.0,1740.0,38.3325,54.0265,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Jordan,Waste,23/06/2024,2870.0,850.0,32.5131,36.1088,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Mexico,Waste,25/06/2024,2900.0,1450.0,32.4048,-116.7405,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iraq,Waste,26/10/2023,1030.0,1220.0,36.9755,42.8093,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,United States of America,Waste,22/08/2023,2090.0,1880.0,37.7555,-121.6543,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,14/02/2024,39680.0,13360.0,30.2069,53.2717,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,28/03/2024,5000.0,1060.0,37.9503,113.2263,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Chile,Waste,05/11/2023,5190.0,3500.0,-32.9556,-70.7983,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Italy,Waste,23/08/2023,2470.0,2550.0,45.2421,12.0313,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,25/02/2024,1430.0,1210.0,36.8376,112.285,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,17/02/2024,4040.0,1350.0,35.5426,112.631,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Syria,Oil and Gas,28/03/2024,1620.0,1270.0,34.6806,38.6227,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Argentina,Waste,24/11/2023,9660.0,5230.0,-34.5266,-58.6273,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Syria,Oil and Gas,25/08/2023,1790.0,450.0,36.1342,40.8115,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,25/02/2024,1310.0,920.0,36.0118,112.831,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Pakistan,Oil and Gas,28/06/2023,2810.0,1520.0,27.9672,69.8103,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,29/04/2023,1270.0,670.0,36.4766,61.6244,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iraq,Oil and Gas,25/08/2023,3020.0,510.0,30.2713,47.7378,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Australia,Coal,25/02/2024,2470.0,1420.0,-34.1815,150.72,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,23/08/2022,6120.0,1640.0,36.2118,61.5205,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,15/04/2024,1900.0,530.0,37.4682,110.8339,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,29/04/2023,1440.0,860.0,36.421,61.6981,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,29/06/2023,2520.0,1590.0,29.8876,50.4237,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Oil and Gas,23/02/2023,1010.0,560.0,40.8582,83.4467,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Oil and Gas,15/04/2024,1890.0,730.0,36.7058,112.5821,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Egypt,Oil and Gas,30/04/2023,500.0,420.0,29.5516,28.5393,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,29/07/2023,4400.0,1730.0,30.7212,49.8225,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Mexico,Waste,26/02/2024,1370.0,1100.0,21.969,-102.211,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Oil and Gas,23/02/2023,1030.0,560.0,40.8581,83.4467,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,15/04/2024,2510.0,1140.0,36.361,112.8641,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Oman,Oil and Gas,05/04/2023,670.0,220.0,21.9455,56.0119,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Tunisia,Waste,29/07/2023,1410.0,540.0,36.7388,10.0738,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,15/04/2024,240.0,110.0,39.6889,60.2031,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,23/04/2024,1770.0,450.0,37.8797,113.058,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,,Oil and Gas,21/04/2024,14510.0,4540.0,19.567,-92.2381,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Oil and Gas,18/04/2023,1260.0,450.0,39.1083,108.4388,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Oil and Gas,31/07/2023,720.0,290.0,37.3579,94.1402,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,15/04/2024,1050.0,490.0,39.661,60.2203,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iraq,Waste,05/04/2023,1490.0,600.0,33.7896,44.1226,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,25/04/2024,1950.0,1190.0,38.1021,54.0188,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,22/04/2023,1620.0,1000.0,30.7166,49.8217,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Morocco,Waste,31/07/2023,940.0,430.0,34.0027,-4.9335,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,23/04/2024,2740.0,700.0,37.8933,113.0072,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Oil and Gas,30/05/2023,2480.0,780.0,38.135,109.6356,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Oil and Gas,26/04/2024,1860.0,1900.0,35.7591,111.7628,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Oil and Gas,23/04/2023,1650.0,550.0,37.4009,94.4685,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Egypt,Oil and Gas,30/04/2023,420.0,370.0,29.564,28.8214,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,23/04/2024,2020.0,490.0,37.7225,113.6199,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,22/04/2023,10820.0,6380.0,31.1117,49.3468,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Kuwait,Oil and Gas,26/04/2024,760.0,460.0,29.0479,48.0358,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Oil and Gas,26/04/2023,2960.0,2360.0,36.2243,114.0535,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Jordan,Waste,31/05/2023,3300.0,820.0,31.9312,36.189,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,23/04/2024,1250.0,640.0,30.0635,51.5435,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,25/06/2023,2550.0,1350.0,37.4233,110.8463,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,24/05/2024,420.0,180.0,39.4734,53.533,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Egypt,Waste,30/11/2023,1730.0,660.0,29.7978,31.354,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Syria,Oil and Gas,31/05/2023,800.0,270.0,35.0459,40.6915,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,26/04/2024,3290.0,2260.0,36.517,110.5491,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Uzbekistan,Oil and Gas,14/06/2023,1520.0,810.0,39.2675,64.0929,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,24/05/2024,930.0,440.0,39.3633,53.7737,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Argentina,Waste,26/12/2023,10520.0,5110.0,-34.5269,-58.6258,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iraq,Oil and Gas,02/06/2023,2400.0,420.0,30.2812,47.35,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Peru,Waste,01/05/2024,8860.0,4890.0,-12.2356,-76.7845,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,23/04/2024,2160.0,550.0,37.9378,113.0229,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,24/05/2024,840.0,360.0,39.4598,53.6284,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Argentina,Waste,20/01/2024,12380.0,4340.0,-34.5266,-58.6266,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Egypt,Oil and Gas,03/06/2023,510.0,210.0,29.5639,28.821,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Brazil,Waste,17/05/2024,7440.0,2120.0,-23.6376,-46.4189,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,25/06/2024,1430.0,890.0,37.9376,113.0227,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iraq,Oil and Gas,09/06/2024,2210.0,1030.0,30.288,47.7403,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Mexico,Waste,09/08/2023,1500.0,1640.0,32.4081,-116.7427,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,09/10/2023,3190.0,1220.0,39.4552,53.6343,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,28/07/2024,7850.0,2480.0,38.331,54.0317,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Pakistan,Oil and Gas,23/06/2024,350.0,250.0,26.1697,67.4879,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Egypt,Waste,26/02/2024,1920.0,1060.0,30.2595,31.558,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Libya,Waste,24/10/2023,1110.0,770.0,32.6011,13.3447,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,India,Waste,30/10/2023,1900.0,1430.0,28.7419,77.1563,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Uzbekistan,Oil and Gas,14/08/2023,1500.0,360.0,39.2331,64.6657,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Saudi Arabia,Oil and Gas,24/06/2024,400.0,410.0,25.6909,49.4332,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Egypt,Waste,26/08/2023,1850.0,740.0,29.7991,31.3557,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Jordan,Waste,30/09/2023,3620.0,1100.0,31.9316,36.1859,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Sudan,Oil and Gas,21/11/2023,4980.0,2340.0,14.676,34.2582,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,28/09/2023,1020.0,530.0,39.5558,57.7554,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Jordan,Waste,26/09/2023,2450.0,940.0,31.9309,36.1866,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,06/10/2023,1500.0,1060.0,31.5022,48.8821,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Morocco,Waste,27/11/2023,1090.0,590.0,31.9115,-8.0801,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,16/08/2023,2029.9999999999998,1500.0,38.6805,54.3162,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,25/06/2024,1270.0,790.0,36.3604,114.1779,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Waste,01/09/2022,1390.0,1080.0,35.1785,47.0065,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,01/08/2023,1370.0,470.0,37.9293,53.9144,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Australia,Coal,28/11/2023,1760.0,760.0,-22.9896,148.5826,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Oil and Gas,15/10/2023,1210.0,500.0,37.3007,94.2872,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,25/06/2024,2830.0,1760.0,36.3073,114.2842,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,South Africa,Waste,09/09/2022,1100.0,750.0,-25.4595,28.1099,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Morocco,Waste,04/08/2023,2360.0,1280.0,34.004,-4.9347,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,United States of America,Waste,09/06/2023,760.0,460.0,36.3766,-114.8624,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,02/12/2023,1730.0,670.0,37.7366,53.9261,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Egypt,Oil and Gas,25/06/2024,480.0,210.0,29.6899,28.4233,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,17/02/2024,30090.0,9720.0,35.6087,112.5287,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Waste,05/08/2023,3000.0,730.0,35.4669,51.3394,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,11/06/2023,810.0,300.0,36.1045,62.334,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,02/12/2023,2390.0,1040.0,38.5586,54.2026,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Egypt,Oil and Gas,25/06/2024,1260.0,530.0,29.5652,28.5274,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,17/02/2024,7600.0,2450.0,35.5936,112.4861,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Israel,Waste,07/08/2023,2940.0,2270.0,31.3193,34.7376,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Kazakhstan,Oil and Gas,13/04/2023,10820.0,1750.0,48.2435,57.359,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Oman,Oil and Gas,05/12/2023,990.0,630.0,23.1901,55.4536,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Brazil,Waste,03/07/2024,5570.0,2810.0,-23.4803,-46.8001,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Pakistan,Oil and Gas,12/06/2024,2350.0,1380.0,27.9675,69.809,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,13/06/2023,400.0,150.0,36.4116,61.5862,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,17/04/2023,2510.0,1520.0,39.5168,53.5758,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,29/04/2023,310.0,160.0,36.599,61.6019,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Brazil,Waste,03/07/2024,3740.0,1900.0,-23.8821,-46.3305,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,25/06/2024,1680.0,1030.0,38.7433,110.8437,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,20/06/2023,1900.0,1600.0,39.3809,53.8362,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Kazakhstan,Oil and Gas,18/04/2023,1740.0,330.0,43.3859,52.8217,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,30/04/2023,3210.0,2570.0,30.0629,51.5446,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,26/04/2023,4670.0,1210.0,40.0506,61.0461,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,09/10/2023,2029.9999999999998,780.0,39.448,53.5959,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,20/06/2023,1200.0,1010.0,39.4597,53.6388,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Thailand,Waste,24/04/2023,2080.0,1820.0,14.0557,99.9627,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,05/06/2023,4370.0,3680.0,39.3611,53.7629,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
