country code,year,total coal (MT),metallurgical coal (MT)
SEN,1993,0.0,0.0
SEN,1994,0.0,0.0
SEN,1995,0.0,0.0
SEN,1996,0.0,0.0
SEN,1997,0.0,0.0
SEN,1998,0.0,0.0
SEN,1999,0.0,0.0
SEN,2000,0.0,0.0
SEN,2001,0.0,0.0
SEN,2002,0.0,0.0
SEN,2003,0.0,0.0
SEN,2004,0.0,0.0
SEN,2005,0.0,0.0
SEN,2006,0.0,0.0
SEN,2007,0.0,0.0
SEN,2008,0.0,0.0
SEN,2009,0.0,0.0
SEN,2010,0.0,0.0
SEN,2011,0.0,0.0
SEN,2012,0.0,0.0
SEN,2013,0.0,0.0
SEN,2014,0.0,0.0
SEN,2015,0.0,0.0
SEN,2016,0.0,0.0
SEN,2017,0.0,0.0
SEN,2018,0.0,0.0
SEN,2019,0.0,0.0
SEN,2020,0.0,0.0
SEN,2021,0.0,0.0
SEN,2022,0.0,0.0
SEN,2023,0.0,0.0
SGP,1991,0.0,0.0
SGP,1992,0.0,0.0
SGP,1993,0.0,0.0
SGP,1994,0.0,0.0
SGP,1995,0.0,0.0
SGP,1996,0.0,0.0
SGP,1997,0.0,0.0
SGP,1998,0.0,0.0
SGP,1999,0.0,0.0
SGP,2000,0.0,0.0
SGP,2001,0.0,0.0
SGP,2002,0.0,0.0
SGP,2003,0.0,0.0
SGP,2004,0.0,0.0
SGP,2005,0.0,0.0
SGP,2006,0.0,0.0
SGP,2007,0.0,0.0
SGP,2008,0.0,0.0
SGP,2009,0.0,0.0
SGP,2010,0.0,0.0
SGP,2011,0.0,0.0
SGP,2012,0.0,0.0
SGP,2013,0.0,0.0
SGP,2014,0.0,0.0
SGP,2015,0.0,0.0
SGP,2016,0.0,0.0
SGP,2017,0.0,0.0
SGP,2018,0.0,0.0
SGP,2019,0.0,0.0
SGP,2020,0.0,0.0
SGP,2021,0.0,0.0
SGP,2022,0.0,0.0
SGP,2023,0.0,0.0
SHN,1991,0.0,0.0
SHN,1992,0.0,0.0
SHN,1993,0.0,0.0
SHN,1994,0.0,0.0
SHN,1995,0.0,0.0
SHN,1996,0.0,0.0
SHN,1997,0.0,0.0
SHN,1998,0.0,0.0
SHN,1999,0.0,0.0
SHN,2000,0.0,0.0
SHN,2001,0.0,0.0
SHN,2002,0.0,0.0
SHN,2003,0.0,0.0
SHN,2004,0.0,0.0
SHN,2005,0.0,0.0
SHN,2006,0.0,0.0
SHN,2007,0.0,0.0
SHN,2008,0.0,0.0
SHN,2009,0.0,0.0
SHN,2010,0.0,0.0
SHN,2011,0.0,0.0
SHN,2012,0.0,0.0
SHN,2013,0.0,0.0
SHN,2014,0.0,0.0
SHN,2015,0.0,0.0
SHN,2016,0.0,0.0
SHN,2017,0.0,0.0
SHN,2018,0.0,0.0
SHN,2019,0.0,0.0
SHN,2020,0.0,0.0
SHN,2021,0.0,0.0
SHN,2022,0.0,0.0
SHN,2023,0.0,0.0
SLB,1991,0.0,0.0
SLB,1992,0.0,0.0
SLB,1993,0.0,0.0
SLB,1994,0.0,0.0
SLB,1995,0.0,0.0
SLB,1996,0.0,0.0
SLB,1997,0.0,0.0
SLB,1998,0.0,0.0
SLB,1999,0.0,0.0
SLB,2000,0.0,0.0
SLB,2001,0.0,0.0
SLB,2002,0.0,0.0
SLB,2003,0.0,0.0
SLB,2004,0.0,0.0
SLB,2005,0.0,0.0
SLB,2006,0.0,0.0
SLB,2007,0.0,0.0
SLB,2008,0.0,0.0
SLB,2009,0.0,0.0
SLB,2010,0.0,0.0
SLB,2011,0.0,0.0
SLB,2012,0.0,0.0
SLB,2013,0.0,0.0
SLB,2014,0.0,0.0
SLB,2015,0.0,0.0
SLB,2016,0.0,0.0
SLB,2017,0.0,0.0
SLB,2018,0.0,0.0
SLB,2019,0.0,0.0
SLB,2020,0.0,0.0
SLB,2021,0.0,0.0
SLB,2022,0.0,0.0
SLB,2023,0.0,0.0
SLE,1991,0.0,0.0
SLE,1992,0.0,0.0
SLE,1993,0.0,0.0
SLE,1994,0.0,0.0
SLE,1995,0.0,0.0
SLE,1996,0.0,0.0
SLE,1997,0.0,0.0
SLE,1998,0.0,0.0
SLE,1999,0.0,0.0
SLE,2000,0.0,0.0
SLE,2001,0.0,0.0
SLE,2002,0.0,0.0
SLE,2003,0.0,0.0
SLE,2004,0.0,0.0
SLE,2005,0.0,0.0
SLE,2006,0.0,0.0
SLE,2007,0.0,0.0
SLE,2008,0.0,0.0
SLE,2009,0.0,0.0
SLE,2010,0.0,0.0
SLE,2011,0.0,0.0
SLE,2012,0.0,0.0
SLE,2013,0.0,0.0
SLE,2014,0.0,0.0
SLE,2015,0.0,0.0
SLE,2016,0.0,0.0
SLE,2017,0.0,0.0
SLE,2018,0.0,0.0
SLE,2019,0.0,0.0
SLE,2020,0.0,0.0
SLE,2021,0.0,0.0
SLE,2022,0.0,0.0
SLE,2023,0.0,0.0
SLV,1991,0.0,0.0
SLV,1992,0.0,0.0
SLV,1993,0.0,0.0
SLV,1994,0.0,0.0
SLV,1995,0.0,0.0
SLV,1996,0.0,0.0
SLV,1997,0.0,0.0
SLV,1998,0.0,0.0
SLV,1999,0.0,0.0
SLV,2000,0.0,0.0
SLV,2001,0.0,0.0
SLV,2002,0.0,0.0
SLV,2003,0.0,0.0
SLV,2004,0.0,0.0
SLV,2005,0.0,0.0
SLV,2006,0.0,0.0
SLV,2007,0.0,0.0
SLV,2008,0.0,0.0
SLV,2009,0.0,0.0
SLV,2010,0.0,0.0
SLV,2011,0.0,0.0
SLV,2012,0.0,0.0
SLV,2013,0.0,0.0
SLV,2014,0.0,0.0
SLV,2015,0.0,0.0
SLV,2016,0.0,0.0
SLV,2017,0.0,0.0
SLV,2018,0.0,0.0
SLV,2019,0.0,0.0
SLV,2020,0.0,0.0
SLV,2021,0.0,0.0
SLV,2022,0.0,0.0
SLV,2023,0.0,0.0
SOM,1991,0.0,0.0
SOM,1992,0.0,0.0
SOM,1993,0.0,0.0
SOM,1994,0.0,0.0
SOM,1995,0.0,0.0
SOM,1996,0.0,0.0
SOM,1997,0.0,0.0
SOM,1998,0.0,0.0
SOM,1999,0.0,0.0
SOM,2000,0.0,0.0
SOM,2001,0.0,0.0
SOM,2002,0.0,0.0
SOM,2003,0.0,0.0
SOM,2004,0.0,0.0
SOM,2005,0.0,0.0
SOM,2006,0.0,0.0
SOM,2007,0.0,0.0
SOM,2008,0.0,0.0
SOM,2009,0.0,0.0
SOM,2010,0.0,0.0
SOM,2011,0.0,0.0
SOM,2012,0.0,0.0
SOM,2013,0.0,0.0
SOM,2014,0.0,0.0
SOM,2015,0.0,0.0
SOM,2016,0.0,0.0
SOM,2017,0.0,0.0
SOM,2018,0.0,0.0
SOM,2019,0.0,0.0
SOM,2020,0.0,0.0
SOM,2021,0.0,0.0
SOM,2022,0.0,0.0
SOM,2023,0.0,0.0
SPM,1991,0.0,0.0
SPM,1992,0.0,0.0
SPM,1993,0.0,0.0
SPM,1994,0.0,0.0
SPM,1995,0.0,0.0
SPM,1996,0.0,0.0
SPM,1997,0.0,0.0
SPM,1998,0.0,0.0
SPM,1999,0.0,0.0
SPM,2000,0.0,0.0
SPM,2001,0.0,0.0
SPM,2002,0.0,0.0
SPM,2003,0.0,0.0
SPM,2004,0.0,0.0
SPM,2005,0.0,0.0
SPM,2006,0.0,0.0
SPM,2007,0.0,0.0
SPM,2008,0.0,0.0
SPM,2009,0.0,0.0
SPM,2010,0.0,0.0
SPM,2011,0.0,0.0
SPM,2012,0.0,0.0
SPM,2013,0.0,0.0
SPM,2014,0.0,0.0
SPM,2015,0.0,0.0
SPM,2016,0.0,0.0
SPM,2017,0.0,0.0
SPM,2018,0.0,0.0
SPM,2019,0.0,0.0
SPM,2020,0.0,0.0
SPM,2021,0.0,0.0
SPM,2022,0.0,0.0
SPM,2023,0.0,0.0
SRB,2006,36.77995625936293,0.0
SRB,2007,37.14795582171872,0.0
SRB,2008,38.70895396529853,0.0
SRB,2009,38.49895421504115,0.0
SRB,2010,37.975954837019216,0.0
SRB,2011,41.104951115854085,0.0
SRB,2012,38.23395453019256,0.0
SRB,2013,40.29695207676857,0.0
SRB,2014,30.010964309400244,0.0
SRB,2015,37.8259550154068,0.0
SRB,2016,38.43995428520694,0.0
SRB,2017,39.80591166501222,0.0
SRB,2018,37.6489122259553,0.0
SRB,2019,38.88047376131826,0.0
SRB,2020,39.67301981878127,0.0
SRB,2021,36.417468690452,0.0
SRB,2022,35.12932922237446,0.0
SRB,2023,33.21909749412139,0.0
SSD,2012,0.0,0.0
SSD,2013,0.0,0.0
SSD,2014,0.0,0.0
SSD,2015,0.0,0.0
SSD,2016,0.0,0.0
SSD,2017,0.0,0.0
SSD,2018,0.0,0.0
SSD,2019,0.0,0.0
SSD,2020,0.0,0.0
SSD,2021,0.0,0.0
SSD,2022,0.0,0.0
SSD,2023,0.0,0.0
STP,1991,0.0,0.0
STP,1992,0.0,0.0
STP,1993,0.0,0.0
STP,1994,0.0,0.0
STP,1995,0.0,0.0
STP,1996,0.0,0.0
STP,1997,0.0,0.0
STP,1998,0.0,0.0
STP,1999,0.0,0.0
STP,2000,0.0,0.0
STP,2001,0.0,0.0
STP,2002,0.0,0.0
STP,2003,0.0,0.0
STP,2004,0.0,0.0
STP,2005,0.0,0.0
STP,2006,0.0,0.0
STP,2007,0.0,0.0
STP,2008,0.0,0.0
STP,2009,0.0,0.0
STP,2010,0.0,0.0
STP,2011,0.0,0.0
STP,2012,0.0,0.0
STP,2013,0.0,0.0
STP,2014,0.0,0.0
STP,2015,0.0,0.0
STP,2016,0.0,0.0
STP,2017,0.0,0.0
STP,2018,0.0,0.0
STP,2019,0.0,0.0
STP,2020,0.0,0.0
STP,2021,0.0,0.0
STP,2022,0.0,0.0
STP,2023,0.0,0.0
SUN,1991,636.5310280646493,136.2796494854024
SUR,1991,0.0,0.0
SUR,1992,0.0,0.0
SUR,1993,0.0,0.0
SUR,1994,0.0,0.0
SUR,1995,0.0,0.0
SUR,1996,0.0,0.0
SUR,1997,0.0,0.0
SUR,1998,0.0,0.0
SUR,1999,0.0,0.0
SUR,2000,0.0,0.0
SUR,2001,0.0,0.0
SUR,2002,0.0,0.0
SUR,2003,0.0,0.0
SUR,2004,0.0,0.0
SUR,2005,0.0,0.0
SUR,2006,0.0,0.0
SUR,2007,0.0,0.0
SUR,2008,0.0,0.0
SUR,2009,0.0,0.0
SUR,2010,0.0,0.0
SUR,2011,0.0,0.0
SUR,2012,0.0,0.0
SUR,2013,0.0,0.0
SUR,2014,0.0,0.0
SUR,2015,0.0,0.0
SUR,2016,0.0,0.0
SUR,2017,0.0,0.0
SUR,2018,0.0,0.0
SUR,2019,0.0,0.0
SUR,2020,0.0,0.0
SUR,2021,0.0,0.0
SUR,2022,0.0,0.0
SUR,2023,0.0,0.0
SVK,1993,3.5469957817281217,0.0
SVK,1994,3.63399567826332,0.0
SVK,1995,3.7589955296069943,0.0
SVK,1996,3.828995446359453,0.0
SVK,1997,3.9149953440839007,0.0
SVK,1998,3.95099530127088,0.0
SVK,1999,3.7479955426887512,0.0
SVK,2000,3.647995661613811,0.0
SVK,2001,3.4239959280059455,0.0
SVK,2002,3.4039959517909573,0.0
SVK,2003,3.096996316890892,0.0
SVK,2004,2.951996489332229,0.0
SVK,2005,2.5109970137917434,0.0
SVK,2006,2.200997382459429,0.0
SVK,2007,2.1109974894919836,0.0
SVK,2008,2.422997118445796,0.0
SVK,2009,2.5729969400582062,0.0
SVK,2010,2.377997171962073,0.0
SVK,2011,2.3759971743405743,0.0
SVK,2012,2.291997274237625,0.0
SVK,2013,2.3529972016933383,0.0
SVK,2014,2.187997397919687,0.0
SVK,2015,1.9389976940430864,0.0
SVK,2016,1.8469978034541417,0.0
SVK,2017,1.8339978189143997,0.0
SVK,2018,1.501998213745599,0.0
SVK,2019,1.464998257747871,0.0
SVK,2020,0.9809988333451615,0.0
SVK,2021,1.0739987227448555,0.0
SVK,2022,0.869998965351978,0.0
SVK,2023,0.7649990902232909,0.0
SVN,1992,5.573993371117156,0.0
SVN,1993,5.120993909847677,0.0
SVN,1994,4.853994227377588,0.0
SVN,1995,4.8839941917000695,0.0
SVN,1996,4.76699433084239,0.0
SVN,1997,4.929994136994542,0.0
SVN,1998,4.874994202403325,0.0
SVN,1999,4.555994581774265,0.0
SVN,2000,4.4799946721573125,0.0
SVN,2001,4.13299508482727,0.0
SVN,2002,4.685994427171687,0.0
SVN,2003,4.829994255919602,0.0
SVN,2004,4.808994280893865,0.0
SVN,2005,4.5399946008022765,0.0
SVN,2006,4.521994622208786,0.0
SVN,2007,4.534994606748529,0.0
SVN,2008,4.519994624587288,0.0
SVN,2009,4.428994732809093,0.0
SVN,2010,4.429994731619842,0.0
SVN,2011,4.50099464718305,0.0
SVN,2012,4.277994912385933,0.0
SVN,2013,3.8759953904646736,0.0
SVN,2014,3.107996303809135,0.0
SVN,2015,3.167996232454099,0.0
SVN,2016,3.348996017199741,0.0
SVN,2017,3.3559960088749863,0.0
SVN,2018,3.21699617418082,0.0
SVN,2019,3.142807262410132,0.0
SVN,2020,3.1745632246442907,0.0
SVN,2021,2.6120158936548368,0.0
SVN,2022,2.3579711957780054,0.0
SVN,2023,2.4395360987767805,0.0
SWE,1991,0.0279999667009832,0.0
SWE,1992,0.036999955997727804,0.0
SWE,1993,0.0,0.0
SWE,1994,0.0,0.0
SWE,1995,0.0,0.0
SWE,1996,0.0,0.0
SWE,1997,0.0,0.0
SWE,1998,0.0,0.0
SWE,1999,0.0,0.0
SWE,2000,0.0,0.0
SWE,2001,0.0,0.0
SWE,2002,0.0,0.0
SWE,2003,0.0,0.0
SWE,2004,0.0,0.0
SWE,2005,0.0,0.0
SWE,2006,0.0,0.0
SWE,2007,0.0,0.0
SWE,2008,0.0,0.0
SWE,2009,0.0,0.0
SWE,2010,0.0,0.0
SWE,2011,0.0,0.0
SWE,2012,0.0,0.0
SWE,2013,0.0,0.0
SWE,2014,0.0,0.0
SWE,2015,0.0,0.0
SWE,2016,0.0,0.0
SWE,2017,0.0,0.0
SWE,2018,0.0,0.0
SWE,2019,0.0,0.0
SWE,2020,0.0,0.0
SWE,2021,0.0,0.0
SWE,2022,0.0,0.0
SWE,2023,0.0,0.0
SWZ,1991,0.1229998537221762,0.0
SWZ,1992,0.0989998822641906,0.0
SWZ,1993,0.055999933401965483,0.0
SWZ,1994,0.17399979307039562,0.0
SWZ,1995,0.1719997954488968,0.0
SWZ,1996,0.1289998465866726,0.0
SWZ,1997,0.20964901713644124,0.0
SWZ,1998,0.34118009625088325,0.0
SWZ,1999,0.36058982216782764,0.0
SWZ,2000,0.37999954808477204,0.0
SWZ,2001,0.31499962538606097,0.0
SWZ,2002,0.4239994957577456,0.0
SWZ,2003,0.4486634664260688,0.0
SWZ,2004,0.4883134192722825,0.0
SWZ,2005,0.4509994636479794,0.0
SWZ,2006,0.4439994719727336,0.0
SWZ,2007,0.46199945056622277,0.0
SWZ,2008,0.44999946483722997,0.0
SWZ,2009,0.29676841901011686,0.0
SWZ,2010,0.1435373731830038,0.0
SWZ,2011,0.13999983350491602,0.0
SWZ,2012,0.1498149101468558,0.0
SWZ,2013,0.1269998489651738,0.0
SWZ,2014,0.13264984224590792,0.0
SWZ,2015,0.129135821785797,0.0
SWZ,2016,0.15839981162270497,0.0
SWZ,2017,0.1725048642025986,0.0
SWZ,2018,0.1289998465866726,0.0
SWZ,2019,0.10989986930135906,0.0
SWZ,2020,0.10810010185428794,0.0
SWZ,2021,0.11569586240846258,0.0
SWZ,2022,0.21874973985143123,0.0
SWZ,2023,0.2531746989114793,0.0
SYC,1991,0.0,0.0
SYC,1992,0.0,0.0
SYC,1993,0.0,0.0
SYC,1994,0.0,0.0
SYC,1995,0.0,0.0
SYC,1996,0.0,0.0
SYC,1997,0.0,0.0
SYC,1998,0.0,0.0
SYC,1999,0.0,0.0
SYC,2000,0.0,0.0
SYC,2001,0.0,0.0
SYC,2002,0.0,0.0
SYC,2003,0.0,0.0
SYC,2004,0.0,0.0
SYC,2005,0.0,0.0
SYC,2006,0.0,0.0
SYC,2007,0.0,0.0
SYC,2008,0.0,0.0
SYC,2009,0.0,0.0
SYC,2010,0.0,0.0
SYC,2011,0.0,0.0
SYC,2012,0.0,0.0
SYC,2013,0.0,0.0
SYC,2014,0.0,0.0
SYC,2015,0.0,0.0
SYC,2016,0.0,0.0
SYC,2017,0.0,0.0
SYC,2018,0.0,0.0
SYC,2019,0.0,0.0
SYC,2020,0.0,0.0
SYC,2021,0.0,0.0
SYC,2022,0.0,0.0
SYC,2023,0.0,0.0
SYR,1991,0.0,0.0
SYR,1992,0.0,0.0
SYR,1993,0.0,0.0
SYR,1994,0.0,0.0
SYR,1995,0.0,0.0
SYR,1996,0.0,0.0
SYR,1997,0.0,0.0
SYR,1998,0.0,0.0
SYR,1999,0.0,0.0
SYR,2000,0.0,0.0
SYR,2001,0.0,0.0
SYR,2002,0.0,0.0
SYR,2003,0.0,0.0
SYR,2004,0.0,0.0
SYR,2005,0.0,0.0
SYR,2006,0.0,0.0
SYR,2007,0.0,0.0
SYR,2008,0.0,0.0
SYR,2009,0.0,0.0
SYR,2010,0.0,0.0
SYR,2011,0.0,0.0
SYR,2012,0.0,0.0
SYR,2013,0.0,0.0
SYR,2014,0.0,0.0
SYR,2015,0.0,0.0
SYR,2016,0.0,0.0
SYR,2017,0.0,0.0
SYR,2018,0.0,0.0
SYR,2019,0.0,0.0
SYR,2020,0.0,0.0
SYR,2021,0.0,0.0
SYR,2022,0.0,0.0
SYR,2023,0.0,0.0
TCA,1991,0.0,0.0
TCA,1992,0.0,0.0
TCA,1993,0.0,0.0
TCA,1994,0.0,0.0
TCA,1995,0.0,0.0
TCA,1996,0.0,0.0
TCA,1997,0.0,0.0
TCA,1998,0.0,0.0
TCA,1999,0.0,0.0
TCA,2000,0.0,0.0
TCA,2001,0.0,0.0
TCA,2002,0.0,0.0
TCA,2003,0.0,0.0
TCA,2004,0.0,0.0
TCA,2005,0.0,0.0
TCA,2006,0.0,0.0
TCA,2007,0.0,0.0
TCA,2008,0.0,0.0
TCA,2009,0.0,0.0
TCA,2010,0.0,0.0
TCA,2011,0.0,0.0
TCA,2012,0.0,0.0
TCA,2013,0.0,0.0
TCA,2014,0.0,0.0
TCA,2015,0.0,0.0
TCA,2016,0.0,0.0
TCA,2017,0.0,0.0
TCA,2018,0.0,0.0
TCA,2019,0.0,0.0
TCA,2020,0.0,0.0
TCA,2021,0.0,0.0
TCA,2022,0.0,0.0
TCA,2023,0.0,0.0
TCD,1991,0.0,0.0
TCD,1992,0.0,0.0
TCD,1993,0.0,0.0
TCD,1994,0.0,0.0
TCD,1995,0.0,0.0
TCD,1996,0.0,0.0
TCD,1997,0.0,0.0
TCD,1998,0.0,0.0
TCD,1999,0.0,0.0
TCD,2000,0.0,0.0
TCD,2001,0.0,0.0
TCD,2002,0.0,0.0
TCD,2003,0.0,0.0
TCD,2004,0.0,0.0
TCD,2005,0.0,0.0
TCD,2006,0.0,0.0
TCD,2007,0.0,0.0
TCD,2008,0.0,0.0
TCD,2009,0.0,0.0
TCD,2010,0.0,0.0
TCD,2011,0.0,0.0
TCD,2012,0.0,0.0
TCD,2013,0.0,0.0
TCD,2014,0.0,0.0
TCD,2015,0.0,0.0
TCD,2016,0.0,0.0
TCD,2017,0.0,0.0
TCD,2018,0.0,0.0
TCD,2019,0.0,0.0
TCD,2020,0.0,0.0
TCD,2021,0.0,0.0
TCD,2022,0.0,0.0
TCD,2023,0.0,0.0
TGO,1991,0.0,0.0
TGO,1992,0.0,0.0
TGO,1993,0.0,0.0
TGO,1994,0.0,0.0
TGO,1995,0.0,0.0
TGO,1996,0.0,0.0
TGO,1997,0.0,0.0
TGO,1998,0.0,0.0
TGO,1999,0.0,0.0
TGO,2000,0.0,0.0
TGO,2001,0.0,0.0
TGO,2002,0.0,0.0
TGO,2003,0.0,0.0
TGO,2004,0.0,0.0
TGO,2005,0.0,0.0
TGO,2006,0.0,0.0
TGO,2007,0.0,0.0
TGO,2008,0.0,0.0
TGO,2009,0.0,0.0
TGO,2010,0.0,0.0
TGO,2011,0.0,0.0
TGO,2012,0.0,0.0
TGO,2013,0.0,0.0
TGO,2014,0.0,0.0
TGO,2015,0.0,0.0
TGO,2016,0.0,0.0
TGO,2017,0.0,0.0
TGO,2018,0.0,0.0
TGO,2019,0.0,0.0
TGO,2020,0.0,0.0
TGO,2021,0.0,0.0
TGO,2022,0.0,0.0
TGO,2023,0.0,0.0
THA,1991,14.645997182218348,0.0
THA,1992,15.388542299145072,0.0
THA,1993,15.537908121511467,0.0
THA,1994,17.094850269914883,0.0
THA,1995,18.420776093054926,0.0
THA,1996,21.690367704686516,0.0
THA,1997,23.438528425682858,0.0
THA,1998,19.996171319512978,0.0
THA,1999,18.261286082728745,0.0
THA,2000,17.785726248289233,0.0
THA,2001,19.606971882369194,0.0
THA,2002,19.601960988328408,0.0
THA,2003,18.843372890480836,0.0
THA,2004,20.05981964381908,0.0
THA,2005,20.87815157061619,0.0
THA,2006,19.070585420267875,0.0
THA,2007,18.239153809049597,0.0
THA,2008,18.09536378005217,0.0
THA,2009,17.566079109505036,0.0
THA,2010,18.258040286588805,0.0
THA,2011,21.327080636726397,0.0
THA,2012,18.066407514488475,0.0
THA,2013,18.110741461764235,0.0
THA,2014,17.981700115226914,0.0
THA,2015,15.150530982200513,0.0
THA,2016,16.978580808188575,0.0
THA,2017,16.25861766307263,0.0
THA,2018,14.851982337250089,0.0
THA,2019,14.077983257730052,0.0
THA,2020,13.2509842412403,0.0
THA,2021,14.221556086985776,0.0
THA,2022,13.641983776243315,0.0
THA,2023,12.811984763321313,0.0
TJK,1992,0.41399950765025156,0.0
TJK,1993,0.3739995552202756,0.0
TJK,1994,0.1089998703716846,0.0
TJK,1995,0.040999951240725405,0.0
TJK,1996,0.019999976214988,0.0
TJK,1997,0.0169999797827398,0.0
TJK,1998,0.0189999774042386,0.0
TJK,1999,0.0189999774042386,0.0
TJK,2000,0.0219999738364868,0.0
TJK,2001,0.0239999714579856,0.0
TJK,2002,0.0359999571869784,0.0
TJK,2003,0.0469999441052218,0.0
TJK,2004,0.0929998893996942,0.0
TJK,2005,0.0989998822641906,0.0
TJK,2006,0.104999875128687,0.0
TJK,2007,0.18099978474564135,0.0
TJK,2008,0.1989997633391306,0.0
TJK,2009,0.2019997597713788,0.0
TJK,2010,0.19999976214988002,0.0
TJK,2011,0.2359997193368584,0.0
TJK,2012,0.4119995100287528,0.0
TJK,2013,0.5159993863466904,0.0
TJK,2014,0.8779989558379732,0.0
TJK,2015,1.0419987608008747,0.0
TJK,2016,1.3609983814299336,0.0
TJK,2017,1.759997906918944,0.0
TJK,2018,1.9069977320991056,0.0
TJK,2019,2.0287975872483828,0.0
TJK,2020,2.089097515536572,0.0
TJK,2021,2.1492414440102836,0.0
TJK,2022,2.1749974133799452,0.0
TJK,2023,2.3935971534097638,0.0
TKM,1992,0.0,0.0
TKM,1993,0.0,0.0
TKM,1994,0.0,0.0
TKM,1995,0.0,0.0
TKM,1996,0.0,0.0
TKM,1997,0.0,0.0
TKM,1998,0.0,0.0
TKM,1999,0.0,0.0
TKM,2000,0.0,0.0
TKM,2001,0.0,0.0
TKM,2002,0.0,0.0
TKM,2003,0.0,0.0
TKM,2004,0.0,0.0
TKM,2005,0.0,0.0
TKM,2006,0.0,0.0
TKM,2007,0.0,0.0
TKM,2008,0.0,0.0
TKM,2009,0.0,0.0
TKM,2010,0.0,0.0
TKM,2011,0.0,0.0
TKM,2012,0.0,0.0
TKM,2013,0.0,0.0
TKM,2014,0.0,0.0
TKM,2015,0.0,0.0
TKM,2016,0.0,0.0
TKM,2017,0.0,0.0
TKM,2018,0.0,0.0
TKM,2019,0.0,0.0
TKM,2020,0.0,0.0
TKM,2021,0.0,0.0
TKM,2022,0.0,0.0
TKM,2023,0.0,0.0
TLS,2003,0.0,0.0
TLS,2004,0.0,0.0
TLS,2005,0.0,0.0
TLS,2006,0.0,0.0
TLS,2007,0.0,0.0
TLS,2008,0.0,0.0
TLS,2009,0.0,0.0
TLS,2010,0.0,0.0
TLS,2011,0.0,0.0
TLS,2012,0.0,0.0
TLS,2013,0.0,0.0
TLS,2014,0.0,0.0
TLS,2015,0.0,0.0
TLS,2016,0.0,0.0
TLS,2017,0.0,0.0
TLS,2018,0.0,0.0
TLS,2019,0.0,0.0
TLS,2020,0.0,0.0
TLS,2021,0.0,0.0
TLS,2022,0.0,0.0
TLS,2023,0.0,0.0
TON,1991,0.0,0.0
TON,1992,0.0,0.0
TON,1993,0.0,0.0
TON,1994,0.0,0.0
TON,1995,0.0,0.0
TON,1996,0.0,0.0
TON,1997,0.0,0.0
TON,1998,0.0,0.0
TON,1999,0.0,0.0
TON,2000,0.0,0.0
TON,2001,0.0,0.0
TON,2002,0.0,0.0
TON,2003,0.0,0.0
TON,2004,0.0,0.0
TON,2005,0.0,0.0
TON,2006,0.0,0.0
TON,2007,0.0,0.0
TON,2008,0.0,0.0
TON,2009,0.0,0.0
TON,2010,0.0,0.0
TON,2011,0.0,0.0
TON,2012,0.0,0.0
TON,2013,0.0,0.0
TON,2014,0.0,0.0
TON,2015,0.0,0.0
TON,2016,0.0,0.0
TON,2017,0.0,0.0
TON,2018,0.0,0.0
TON,2019,0.0,0.0
TON,2020,0.0,0.0
TON,2021,0.0,0.0
TON,2022,0.0,0.0
TON,2023,0.0,0.0
TTO,1991,0.0,0.0
TTO,1992,0.0,0.0
TTO,1993,0.0,0.0
TTO,1994,0.0,0.0
TTO,1995,0.0,0.0
TTO,1996,0.0,0.0
TTO,1997,0.0,0.0
TTO,1998,0.0,0.0
TTO,1999,0.0,0.0
TTO,2000,0.0,0.0
TTO,2001,0.0,0.0
TTO,2002,0.0,0.0
TTO,2003,0.0,0.0
TTO,2004,0.0,0.0
TTO,2005,0.0,0.0
TTO,2006,0.0,0.0
TTO,2007,0.0,0.0
TTO,2008,0.0,0.0
TTO,2009,0.0,0.0
TTO,2010,0.0,0.0
TTO,2011,0.0,0.0
TTO,2012,0.0,0.0
TTO,2013,0.0,0.0
TTO,2014,0.0,0.0
TTO,2015,0.0,0.0
TTO,2016,0.0,0.0
TTO,2017,0.0,0.0
TTO,2018,0.0,0.0
TTO,2019,0.0,0.0
TTO,2020,0.0,0.0
TTO,2021,0.0,0.0
TTO,2022,0.0,0.0
TTO,2023,0.0,0.0
TUN,1991,0.0,0.0
TUN,1992,0.0,0.0
TUN,1993,0.0,0.0
TUN,1994,0.0,0.0
TUN,1995,0.0,0.0
TUN,1996,0.0,0.0
TUN,1997,0.0,0.0
TUN,1998,0.0,0.0
TUN,1999,0.0,0.0
TUN,2000,0.0,0.0
TUN,2001,0.0,0.0
TUN,2002,0.0,0.0
TUN,2003,0.0,0.0
TUN,2004,0.0,0.0
TUN,2005,0.0,0.0
TUN,2006,0.0,0.0
TUN,2007,0.0,0.0
TUN,2008,0.0,0.0
TUN,2009,0.0,0.0
TUN,2010,0.0,0.0
TUN,2011,0.0,0.0
TUN,2012,0.0,0.0
TUN,2013,0.0,0.0
TUN,2014,0.0,0.0
TUN,2015,0.0,0.0
TUN,2016,0.0,0.0
TUN,2017,0.0,0.0
TUN,2018,0.0,0.0
TUN,2019,0.0,0.0
TUN,2020,0.0,0.0
TUN,2021,0.0,0.0
TUN,2022,0.0,0.0
TUN,2023,0.0,0.0
TUR,1991,46.10794516603334,0.5543487555939964
TUR,1992,51.43093883565239,0.6183462923777833
TUR,1993,48.55994224999086,0.5838287406012941
TUR,1994,54.370935339255624,0.6536934195888172
TUR,1995,55.0729345044017,0.6621334479228803
TUR,1996,56.36293297026843,0.6776429016991503
TUR,1997,59.928928729400795,0.7205163219830097
