GEM_MINE_ID,EPA,EMAIL_SENT,MSHA_ID,COUNTRY,MINE_NAME,MINE_NAME_AKAS,MINE_NAME__NONENG,GEM_WIKI_URLS,STATUS,STATUS_DETAIL,PROJECT_TYPE,PROJECT_PHASE,OWNERS,OWNERS__NONENG,PARENT_COMPANY,COMPANY_HQS,CAPACITY__MTPA,PRODUCTION__MTPA,YEAR_OF_PRODUCTION,COAL_OUTPUT__ANNUAL_MST,MINE_TYPE,MINING_METHOD,MINE_SIZE__KM2,MINE_DEPTH__M,DEPTH_ACCURACY,WORKFORCE_SIZE,WORKFORCE_ACCURACY,COAL_TYPE,COAL_GRADE,TOTAL_RESERVES__PROVEN_AND_PROBABLE_MT,YEAR_OF_TOTAL_RESERVES_RECORDED,TOTAL_RESOURCE__INFERRED_INDICATED_MEASURED,RESERVE_TO_PRODUCTION_RATIO__RP,OPENING_YEAR,REPORTED_LIFE_OF_MINE,COALFIELD,LOCATION,PREFECTURE_DISTRICT,STATE_PROVINCE,SUBREGION,REGION,LATITUDE,LONGITUDE,LOCATION_ACCURACY,PRIMARY_CONSUMER_DESTINATION,COAL_PLANT_STEEL_PLANT_TERMINAL,COAL_PLANT_STEEL_PLANT_TERMINAL_GEM_WIKI,REPORTED_COAL_MINE_METHANE_EMISSIONS__THOUSAND_TONNES__CO2E,YEAR_OF_REPORTED_COAL_MINE_METHANE_EMISSIONS,GEM_COAL_MINE_METHANE_EMISSIONS_ESTIMATE__MCMYR,GEM_COAL_MINE_METHANE_EMISSIONS_ESTIMATE__M_TONNESYR,CMM_EMISSIONS__CO2E_20_YEARS,CMM_EMISSIONS__CO2E_100_YEARS,UPV_,SRON,GEM_FIRST_50_MINES,DATA_INTEGRATION_MINES,TOP_5_MINES,NOTES,YEAR_OF_COAL_OUTPUT,COAL_OUTPUT__ANNUAL_MT_REF,PERCENTAGE_OF_MET_COAL,PERCENTAGE_OF_THERMAL_COAL,MET_COAL_OUTPUT__MTPA,THERMAL_COAL_OUTPUT__MTPA,PERCENTAGE_REF,ACCURACY_RATING,MINE_BOUNDARIES_DELIVERY_DATE,POINT_SOURCE_LOCATION_DELIVERY_DATE,COMPANIES_AND_COUNTRIES_DELIVERY_DATE,MARS_DATA_DELIVERY_DATE,SCIENCE_STUDIES_DELIVERY_DATE,DATA_INTEGRATION_DELIVERY_DATE
M4398,,,,China,Taiyuan Hongfu Coal Mine,,山西华润鸿福煤业有限公司,https://www.gem.wiki/%E5%B1%B1%E8%A5%BF%E5%8D%8E%E6%B6%A6%E9%B8%BF%E7%A6%8F%E7%85%A4%E4%B8%9A%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,Operating,,,,Shanxi Huarun Hongfu Coal Industry Co Ltd,-,China Guoxin Holding Co Ltd,China,0.6,*,"2,022",,Underground,-,2.35,238,Exact,297,Estimate,Bituminous,Met,4,-,17,7,"2,015",5,Xishan,"Tielugou, Jialequan Township, Gujiao City",Taiyuan,Shanxi,Eastern Asia,Asia,38.0,112.08,Exact,,,,,,6.9,0.005,0.4,0.1,,,,,,,,,,,,,,,,,,,,
M4399,,,,China,Taiyuan Wangfeng Coal Mine,,太原东山王封煤业有限公司,https://www.gem.wiki/%E5%A4%AA%E5%8E%9F%E4%B8%9C%E5%B1%B1%E7%8E%8B%E5%B0%81%E7%85%A4%E4%B8%9A%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,Operating,,,,Taiyuan Dongshan Wangfeng Coal Industry Co Ltd,-,Taiyuan Dongshan Coal Mine Co Ltd,China,0.6,*,"2,022",,Underground,Longwall,2.35,280,Exact,508,Exact,Bituminous,Thermal,6,-,28,10,"2,017",7,Xishan,"Wangfeng Village, Wanbolin District",Taiyuan,Shanxi,Eastern Asia,Asia,37.89,112.35,Exact,,,,,,7.5,0.005,0.4,0.1,,,,,,,,,,,,,,,,,,,,
M4400,,,,China,Taiyuan Yinyu Coal Mine,,山西华润煤业有限公司银宇煤矿,https://www.gem.wiki/%E5%B1%B1%E8%A5%BF%E5%8D%8E%E6%B6%A6%E7%85%A4%E4%B8%9A%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%93%B6%E5%AE%87%E7%85%A4%E7%9F%BF,Operating,,,,Shanxi Huarun Coal Industry Co Ltd Yinyu Coal Mine,-,China Guoxin Holding Co Ltd,China,0.6,*,"2,022",,Underground,-,1.64,210,Exact,286,Estimate,Bituminous,Met,5,-,27,8,"2,020",6,Xishan,"Baijiagou, Suoyu Township, Gujiao City",Taiyuan,Shanxi,Eastern Asia,Asia,37.97,112.12,Exact,,,,,,6.4,0.004,0.4,0.1,,,,,,,,,,,,,,,,,,,,
M4401,,,,China,Tengzhou Beixulou Coal Mine,,山东丰源远航煤业有限公司北徐楼煤矿,https://www.gem.wiki/%E5%B1%B1%E4%B8%9C%E4%B8%B0%E6%BA%90%E8%BF%9C%E8%88%AA%E7%85%A4%E4%B8%9A%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E5%8C%97%E5%BE%90%E6%A5%BC%E7%85%A4%E7%9F%BF,Operating,,,,Shandong Fengyuan Yuanhang Coal Industry Co Ltd Beixulou Coal Mine,-,Shandong Fengyuan Yuanhang Coal Industry Co Ltd,China,0.7,*,"2,023",,Underground,Longwall,14.27,340,Exact,"1,244",Exact,Bituminous,Thermal & Met,20,-,46,29,"1,999",-,Tengxian,"Qisuolou Village, Binhu Town, Tengzhou City",Zaozhuang,Shandong,Eastern Asia,Asia,35.1,116.91,Exact,,,,,,9.7,0.006,0.5,0.2,,,,,,,,,,,,,,,,,,,,
M4402,,,,China,Tengzhou Dongda Coal Mine,,滕州市东大矿业有限责任公司,https://www.gem.wiki/%E6%BB%95%E5%B7%9E%E5%B8%82%E4%B8%9C%E5%A4%A7%E7%9F%BF%E4%B8%9A%E6%9C%89%E9%99%90%E8%B4%A3%E4%BB%BB%E5%85%AC%E5%8F%B8,Operating,,,,Tengzhou Dongda Mining Co Ltd,-,Shandong Tengzhou Chenlong Energy Group Co Ltd,China,0.75,*,"2,023",,Underground,Longwall,41.59,628.7,Exact,"1,020",Exact,Bituminous,Thermal & Met,22,-,105,30,"2,007",26,Tengxian,"Dawu Town, Tengzhou City",Zaozhuang,Shandong,Eastern Asia,Asia,35.1,116.98,Exact,,,,,,13.4,0.009,0.7,0.3,,,,,,,,,,,,,,,,,,,,
M4403,,,,China,Tengzhou Jinda Coal Mine,,滕州市金达煤炭有限责任公司,https://www.gem.wiki/%E6%BB%95%E5%B7%9E%E5%B8%82%E9%87%91%E8%BE%BE%E7%85%A4%E7%82%AD%E6%9C%89%E9%99%90%E8%B4%A3%E4%BB%BB%E5%85%AC%E5%8F%B8,Operating,,,,Tengzhou JINDA Coal Co Ltd,-,Shandong Tengzhou Chenlong Energy Group Co Ltd,China,0.69,*,"2,023",,Underground,Longwall,14.2,356,Exact,"1,600",Exact,Bituminous,Thermal & Met,15,-,52,21,"1,999",-,Tengxian,"Xiucheng, Dawu Town, Tengzhou City",Zaozhuang,Shandong,Eastern Asia,Asia,35.09,117.0,Exact,,,,,,9.8,0.007,0.5,0.2,,,,,,,,,,,,,,,,,,,,
M4404,,,,China,Tengzhou Jinqiu Coal Mine,,滕州郭庄矿业有限责任公司锦丘煤矿,https://www.gem.wiki/%E6%BB%95%E5%B7%9E%E9%83%AD%E5%BA%84%E7%9F%BF%E4%B8%9A%E6%9C%89%E9%99%90%E8%B4%A3%E4%BB%BB%E5%85%AC%E5%8F%B8%E9%94%A6%E4%B8%98%E7%85%A4%E7%9F%BF,Operating,,,,Tengzhou Guozhuang Mining Co Ltd Jinqiu Coal Mine,-,Chinese Academy Of Sciences Holdings Co.;ltd.,China,0.72,*,"2,023",,Underground,Longwall,18.63,504,Exact,"1,675",Exact,Bituminous,Thermal & Met,20,-,62,28,"2,006",18,Tengxian,"Wangzhuang, Binhu Town, Tengzhou City",Zaozhuang,Shandong,Eastern Asia,Asia,35.07,116.94,Exact,,,,,,11.8,0.008,0.7,0.2,,,,,,,,,,,,,,,,,,,,
M4405,,,,China,Tengzhou Liuzhuang Coal Mine,,枣庄市留庄煤业有限公司,https://www.gem.wiki/%E6%9E%A3%E5%BA%84%E5%B8%82%E7%95%99%E5%BA%84%E7%85%A4%E4%B8%9A%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,Operating,,,,Zaozhuang Liuzhuang Coal Industry Co Ltd,-,Shandong Zhongtai Coal Industry Group Co Ltd,China,0.65,*,"2,023",,Underground,Longwall,10.38,456,Estimate,"1,268",Exact,Bituminous,Thermal & Met,3,-,39,5,"1,997",4,Tengxian,"Soo Town, Tengzhou City",Zaozhuang,Shandong,Eastern Asia,Asia,35.05,116.97,Exact,,,,,,10.3,0.007,0.6,0.2,,,,,,,,,,,,,,,,,,,,
M4406,,,,China,Tengzhou Wangchao Coal Mine,,枣庄王晁煤矿有限责任公司,https://www.gem.wiki/%E6%9E%A3%E5%BA%84%E7%8E%8B%E6%99%81%E7%85%A4%E7%9F%BF%E6%9C%89%E9%99%90%E8%B4%A3%E4%BB%BB%E5%85%AC%E5%8F%B8#.E9.A1.B9.E7.9B.AE.E4.BF.A1.E6.81.AF,Operating,,,,Zaozhuang Wangchao Coal Mine Co Ltd,-,Shandong Wangchao Coal and Power Group Co Ltd,China,0.9,*,"2,023",,Underground,Longwall,14.94,353,Exact,"1,209",Exact,Bituminous,Thermal & Met,21,-,57,23,"1,995",14,Tengxian,"Jisuo Town, Tengzhou City",Zaozhuang,Shandong,Eastern Asia,Asia,35.04,116.94,Exact,,Zaozhuang Wangchao Power Plant; Zaozhuang Tai'erzhuang Power Plant,,,,12.6,0.008,0.7,0.3,,,,,,,,,,,,,,,,,,,,
M4407,,,,China,Weishan Cuizhuang Coal Mine,,微山崔庄煤矿有限责任公司,https://www.gem.wiki/%E5%BE%AE%E5%B1%B1%E5%B4%94%E5%BA%84%E7%85%A4%E7%9F%BF%E6%9C%89%E9%99%90%E8%B4%A3%E4%BB%BB%E5%85%AC%E5%8F%B8,Operating,,,,Weishan Cuizhuang Coal Mine Co Ltd,-,Weishan County Cuizhuangkuang Investment Co Ltd,China,1.1,*,"2,023",,Underground,-,11.91,294.18,Exact,"1,379",Estimate,Bituminous,Thermal & Met,29,-,122,27,"1,998",19,Tengxian,"Huancheng Town, Weishan County",Jining,Shandong,Eastern Asia,Asia,34.9,117.01,Exact,,,,,,14.1,0.009,0.8,0.3,,,,,,,,,,,,,,,,,,,,
M4408,,,,China,Weishan Jinyuan Coal Mine,,微山金源煤矿,https://www.gem.wiki/%E5%BE%AE%E5%B1%B1%E9%87%91%E6%BA%90%E7%85%A4%E7%9F%BF,Operating,,,,Weishan Jinyuan Coal Mine,-,Jining Energy Development Group Co Ltd,China,0.55,*,"2,023",,Underground,Longwall,31.64,597,Exact,450,Exact,Bituminous,Met,45,-,138,82,"2,006",72,Tengxian,"Xia Town, Weishan County",Zaozhuang,Shandong,Eastern Asia,Asia,34.8,117.09,Exact,,,,,,9.7,0.006,0.5,0.2,,,,,,,,,,,,,,,,,,,,
M4409,,,,China,Weishan Sanhekou Coal Mine,,山东省三河口矿业有限责任公司,https://www.gem.wiki/%E5%B1%B1%E4%B8%9C%E7%9C%81%E4%B8%89%E6%B2%B3%E5%8F%A3%E7%9F%BF%E4%B8%9A%E6%9C%89%E9%99%90%E8%B4%A3%E4%BB%BB%E5%85%AC%E5%8F%B8,Operating,,,,Shandong Sanhekou Mining Industry Co Ltd,-,Yankuang Group Co Ltd,China,0.7,*,"2,023",,Underground,Longwall,10.32,330,Exact,"1,241",Exact,Bituminous,Thermal & Met,37,-,103,53,"1,994",20,Tengxian,"Fucun Town, Weishan County",Jining,Shandong,Eastern Asia,Asia,34.86,117.08,Exact,,,,,,9.5,0.006,0.5,0.2,,,,,,,,,,,,,,,,,,,,
M4410,,,,China,Wenshan Puyang Coal Mine,,文山州煤业有限责任公司普阳煤矿,https://www.gem.wiki/%E6%96%87%E5%B1%B1%E5%B7%9E%E7%85%A4%E4%B8%9A%E6%9C%89%E9%99%90%E8%B4%A3%E4%BB%BB%E5%85%AC%E5%8F%B8%E6%99%AE%E9%98%B3%E7%85%A4%E7%9F%BF,Operating,,,,Wenshan Prefecture Coal Industry Co Ltd Puyang Coal Mine,-,Wenshan State Industrial Investment Group Co Ltd,China,*,0.9,"2,022",,Surface,Open Pit,5.63,50,Estimate,972,Exact,Lignite,Thermal,70,-,97,78,"1,980",-,Diandong,"Puyang Village, Muyang Town, Funing County",Wenshan,Yunnan,Eastern Asia,Asia,23.47,105.28,Exact,,,,,,0.8,0.001,0,0,,,,,,,,,,,,,,,,,,,,
M4411,,,,China,Xiangshui Coal Mine Hexi area,,贵州盘南煤炭开发有限责任公司响水煤矿河西区,https://www.gem.wiki/%E8%B4%B5%E5%B7%9E%E7%9B%98%E5%8D%97%E7%85%A4%E7%82%AD%E5%BC%80%E5%8F%91%E6%9C%89%E9%99%90%E8%B4%A3%E4%BB%BB%E5%85%AC%E5%8F%B8%E5%93%8D%E6%B0%B4%E7%85%A4%E7%9F%BF%E6%B2%B3%E8%A5%BF%E5%8C%BA,Operating,,,,Guizhou Pannan Coal Development Co Ltd,-,Guizhou Panjiang Investment Holding [Group] Co Ltd,China,1,*,"2,023",,Underground,-,0,800,Exact,"1,052",Estimate,Bituminous,Met,39,"2,022",99,39,"2,006",-,Liupanshui,"Xiangshuizhen, Panzhou",Liupanshui,Guizhou,Eastern Asia,Asia,25.46,104.59,Exact,,"Panxian-2 power station; Panzhihua Steel Group Panzhihua Steel Vanadium Co., Ltd. plant;  WISCO Group Kunming Steel Co., Ltd. New District Branch plant","https://www.gem.wiki/Panxian-2_power_station; https://www.gem.wiki/Panzhihua_Steel_Group_Panzhihua_Steel_Vanadium_Co.,_Ltd._plant; https://www.gem.wiki/WISCO_Group_Kunming_Steel_Co.,_Ltd._New_District_Branch_plant",,,19.4,0.013,1.1,0.4,,,,,,,,,,,,,,,,,,,,
M4412,,,,China,Xingren Zhengxing Coal Mine,,贵州连云矿业有限公司兴仁县潘家庄镇振兴煤矿,https://www.gem.wiki/%E8%B4%B5%E5%B7%9E%E8%BF%9E%E4%BA%91%E7%9F%BF%E4%B8%9A%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E5%85%B4%E4%BB%81%E5%8E%BF%E6%BD%98%E5%AE%B6%E5%BA%84%E9%95%87%E6%8C%AF%E5%85%B4%E7%85%A4%E7%9F%BF,Operating,,,,Guizhou Lianyun Mining Co Ltd,-,Jiangsu Jinhai Investment Co Ltd,China,0.9,*,"2,023",,Underground,Longwall,3.79,335,Exact,350,Exact,Anthracite,Thermal,43,-,61,48,"2,007",-,Xingren,"Jichangping Village, Panjiazhuang Town, Xingren County",Qianxinan,Guizhou,Eastern Asia,Asia,25.53,105.13,Exact,,,,,,22.8,0.015,1.3,0.5,,,,,,,,,,,,,,,,,,,,
M4413,,,,China,Xintai Liangzhuang Coal Mine,,山东良庄矿业有限公司,https://www.gem.wiki/%E5%B1%B1%E4%B8%9C%E8%89%AF%E5%BA%84%E7%9F%BF%E4%B8%9A%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,Operating,,,,Shandong Liangzhuang Mining Co Ltd,-,Yankuang Group Co Ltd,China,0.8,*,"2,023",,Underground,Longwall,14.42,"1,120",Exact,"2,785",Exact,Bituminous,Thermal & Met,11,"2,016",48,13,"1,957",2,Xinwen,"Liangzhuang, Xinwen Office, Xintai City",Tai'an,Shandong,Eastern Asia,Asia,35.86,117.7,Exact,,,,,,11.4,0.008,0.6,0.2,,,,,,,,,,,,,,,,,,,,
M4414,,,,China,Xintai Wangjiazhai Coal Mine,,山东泰丰控股集团有限公司王家寨煤矿,https://www.gem.wiki/%E5%B1%B1%E4%B8%9C%E6%B3%B0%E4%B8%B0%E6%8E%A7%E8%82%A1%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%8E%8B%E5%AE%B6%E5%AF%A8%E7%85%A4%E7%9F%BF,Operating,,,,Shandong Taifeng Mining [Group] Wangjiazhai Coal Mine,-,Shandong Taifeng Mine Industry Group Co Ltd,China,0.75,*,"2,023",,Underground,Longwall,7.01,596,Exact,"1,982",Estimate,Bituminous,Thermal & Met,14,-,47,19,"1,998",13,Xinwen,"Wangjiazhai Village, Zhai Town, Xintai City",Tai'an,Shandong,Eastern Asia,Asia,35.94,117.69,Exact,,,,,,13.2,0.009,0.7,0.3,,,,,,,,,,,,,,,,,,,,
M4415,,,,China,Xintai Xiaogang Coal Mine,,山东明兴矿业集团有限公司小港煤矿,https://www.gem.wiki/%E5%B1%B1%E4%B8%9C%E6%98%8E%E5%85%B4%E7%9F%BF%E4%B8%9A%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E5%B0%8F%E6%B8%AF%E7%85%A4%E7%9F%BF,Operating,,,,Shandong Mingxing Mining Group Co Ltd Xiaogang Coal Mine,-,Shandong Mingxing Mining Group Co Ltd,China,0.6,*,"2,023",,Underground,Longwall,3.49,238.11,Exact,"1,200",Exact,Bituminous,Thermal & Met,19,-,31,32,"1,979",-,Xinwen,"Xiaogang Village, Zhai Town, Xintai City",Tai'an,Shandong,Eastern Asia,Asia,35.95,117.63,Exact,,,,,,6.9,0.005,0.4,0.1,,,,,,,,,,,,,,,,,,,,
M4417,,,,China,Zhongshan Dahebian Coal Mine,,贵州水城矿业股份有限公司大河边煤矿,https://www.gem.wiki/%E8%B4%B5%E5%B7%9E%E6%B0%B4%E5%9F%8E%E7%9F%BF%E4%B8%9A%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E5%A4%A7%E6%B2%B3%E8%BE%B9%E7%85%A4%E7%9F%BF,Operating,,,,Shuicheng Mining Bureau Dahebian Coal Mine,-,Guizhou Shuikuang Holding Group Co Ltd,China,0.9,*,"2,023",,Underground,-,10.57,583,Exact,"1,675",Exact,Bituminous,Thermal & Met,78,-,186,87,"1,970",62,Liupanshui,"Yumin Village, Dahe Town, Zhongshan District",Liupanshui,Guizhou,Eastern Asia,Asia,26.63,104.84,Exact,,Yemazhai power station; Qiandong power station,https://www.gem.wiki/Yemazhai_power_station ; https://www.gem.wiki/Qiandong_power_station,,,15.6,0.01,0.9,0.3,,,,,,,,,,,,,,,,,,,,
M4418,,,,China,Zhongshan Naluozhai Coal Mine,,贵州水城矿业股份有限公司那罗寨煤矿,https://www.gem.wiki/%E8%B4%B5%E5%B7%9E%E6%B0%B4%E5%9F%8E%E7%9F%BF%E4%B8%9A%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%82%A3%E7%BD%97%E5%AF%A8%E7%85%A4%E7%9F%BF,Operating,,,,Guizhou Shuicheng Mining Co Ltd Naluozhai Coal Mine,-,Guizhou Shuikuang Holding Group Co Ltd,China,1.8,*,"2,023",,Underground,Longwall,15.3,240,Exact,"1,722",Exact,Bituminous,Met,153,-,217,85,"1,988",-,Liupanshui,"Nafu Village, Wangjiazhai Town, Zhongshan District",Liupanshui,Guizhou,Eastern Asia,Asia,26.75,104.84,Exact,,,,,,20.6,0.014,1.1,0.4,,,,,,,,,,,,,,,,,,,,
M4419,,,,China,Zoucheng Henghe Coal Mine,,山东宏河控股集团有限公司横河煤矿,https://www.gem.wiki/%E5%B1%B1%E4%B8%9C%E5%AE%8F%E6%B2%B3%E6%8E%A7%E8%82%A1%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E6%A8%AA%E6%B2%B3%E7%85%A4%E7%9F%BF,Operating,,,,Shandong Honghe Mining Group Co Ltd Henghe Coal Mine,-,Zoucheng Asset Operation Company,China,0.78,*,"2,023",,Underground,Longwall,10.21,260,Exact,"2,615",Exact,Bituminous,Thermal & Met,13,-,70,17,"1,993",-,Yanzhou,"Henghe Village, Taiping Town, Zoucheng City",Jining,Shandong,Eastern Asia,Asia,35.4,116.79,Exact,,,,,,9.4,0.006,0.5,0.2,,,,,,,,,,,,,,,,,,,,
M4420,,,,China,Zoucheng Liyan Coal Mine,,山东里能里彦矿业有限公司,https://www.gem.wiki/%E5%B1%B1%E4%B8%9C%E9%87%8C%E8%83%BD%E9%87%8C%E5%BD%A6%E7%9F%BF%E4%B8%9A%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,Operating,,,,Shandong Li Neng Li Yan Mining Co Ltd,-,Yankuang Group Co Ltd,China,0.8,*,"2,023",,Underground,Longwall,22.24,270,Exact,872,Exact,Bituminous,Met,16,-,90,20,"1,998",15,Yanzhou,"Taiping Town, Zoucheng",Jining,Shandong,Eastern Asia,Asia,35.35,116.8,Exact,,,,,,9.8,0.007,0.5,0.2,,,,,,,,,,,,,,,,,,,,
M4421,,,,China,Zoucheng Taiping Coal Mine,,山东鲁泰控股集团有限公司太平煤矿,https://www.gem.wiki/%E5%B1%B1%E4%B8%9C%E9%B2%81%E6%B3%B0%E6%8E%A7%E8%82%A1%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E5%A4%AA%E5%B9%B3%E7%85%A4%E7%9F%BF,Operating,,,,Shandong Lutai Coal Industry Co Ltd Taiping Coal Mine,-,China Xinda Asset Management Inc.;Ltd.,China,0.75,*,"2,023",,Underground,-,21.68,450,Exact,"1,295",Exact,Bituminous,Thermal & Met,22,-,94,29,"1,993",-,Yanzhou,"Taiping Town, Zoucheng City",Jining,Shandong,Eastern Asia,Asia,35.37,116.76,Exact,,,,,,11.8,0.008,0.7,0.2,,,,,,,,,,,,,,,,,,,,
M4422,,,,Greece,Lakkia Mine,,,https://www.gem.wiki/Lakkia_coal_mine,Operating,,,,Public Power Corporation SA,-,Public Power Corporation SA [100%],-,*,1,"2,023",,Surface,Open Pit,-,50,Estimate,294,Estimate,Lignite,Thermal,-,-,-,-,"2,008",-,,,,Western Macedonia,Southern Europe,Europe,40.63,21.68,Exact,Coal Plant,Ptolemaida power station,https://www.gem.wiki/Ptolemaida_power_station,,,1.2,0.0,0.1,0,,,,,,,,,,,,,,,,,,,,
M4423,,,,Greece,Vevi Coal Mine,,,https://www.gem.wiki/Vevi_coal_mine,Mothballed,,,,the Greek State [state-owned],-,Government of Greece [100%],Greece,*,*,,,Surface,Open Pit,-,50,Estimate,-,Estimate,Lignite,Thermal,90,-,-,-,"2,010",-,,Vevi,Florina,Western Macedonia,Southern Europe,Europe,40.75,21.58,Approximate,Coal Plant,Florina (Meliti) Power Station,https://www.gem.wiki/Florina_(Meliti)_Power_Station,,,-,-,-,-,,,,,,,,,,,,,,,,,,,,
M4424,,,,Hungary,Ormosszén Coal Mine,,,https://www.gem.wiki/Ormossz%C3%A9n_Coal_Mine,Operating,,,,Ormossén Zrt.,-,Ormossén Zrt. [100%],-,*,0.5,,,Surface,Open Pit,-,50,Estimate,381,Estimate,Lignite,Thermal,-,-,-,-,-,-,,,,Miskolc,Eastern Europe,Europe,48.11,20.8,Approximate,,,,,,0.6,0,0,0,,,,,,,,,,,,,,,,,,,,
M4425,,,,India,Amalgamated Inder Kamptee Coal Mine,,,https://www.gem.wiki/Amalgamated_Inder-Kamptee_Coal_Mine,Operating,,,,Western Coalfields Ltd,-,Coal India Ltd [100.0%],India,3.2,1.02,"2,022",,Surface,-,8.58,50,Estimate,549,Exact,Subbituminous,Thermal,41,"2,020",61,13,"2,018",15,Kamptee,,Nagpur,Maharashtra,Southern Asia,Asia,21.24,79.23,Exact,,,,,,1.2,0.0,0.1,0,,,,,,,,,,,,,,,,,,,,
M4426,,,,India,Amalgamated LSMK UG & OC Mine,"Amalgamated Lakhimata, Shampur B, Mandman and Kapasara UG & OC",,https://www.gem.wiki/Amalgamated_LSMK_UG_%26_OC_Mine,Operating,,,,Eastern Coalfields Ltd,-,Coal India Ltd [100.0%],India,2.3,0.23,"2,022",,Underground & Surface,Mixed,12.39,60,Estimate,580,Estimate,Subbituminous,Thermal,-,-,-,-,-,25,Raniganj,,Mugma,Jharkhand,Southern Asia,Asia,23.77,86.73,Approximate,,,,,,0.3,0,0,0,,,,,,,,,,,,,,,,,,,,
M4427,,,,India,ASP Coal Mine,Cluster 10 Amalgamated Sudamdih - Patherdih (ASP) Colliery,,https://www.gem.wiki/ASP_Coal_Mine,Operating,,,,Bharat Coking Coal Ltd,-,Coal India Ltd [100.0%],India,0.71,0.43,"2,022",,Surface,Open Pit,4.99,60,Estimate,513,Estimate,Bituminous,Met,76,"2,023",-,107,-,-,Jharia,,,Jharkhand,Southern Asia,Asia,23.74,86.41,Approximate,,,,,,2.3,0.0,0.1,0,,,,,,,,,,,,,,,,,30-Apr,,,
M4428,,,,India,Bikram Coal Mine,,,https://www.gem.wiki/Bikram_Coal_Mine,Proposed,Announced,New,,Birla Corporation,-,Birla Corp Ltd [100%],India,0.36,*,,,Underground & Surface,Mixed,2.39,60,Estimate,701,Exact,Subbituminous,Thermal,10,-,22,-,"2,024",33,Sohagpur,Villages Bartara and Gopalpur,Shahdol,Madhya Pradesh,Southern Asia,Asia,23.21,81.48,Approximate,,,,,,0.5,0,0,0,,,,,,,,,,,,,,,,,,,,
M4429,,,,India,Bithnok Lignite Mine,,,https://www.gem.wiki/Bithnok_lignite_mine,Proposed,Permitted,New,,NLC India Limited,-,NLC India Ltd [100%],India,2.25,*,,,Surface,Open Pit,21.5,50,Estimate,90,Exact,Lignite,Thermal,80,-,98,-,-,36,,,Bikaner,Rajasthan,Southern Asia,Asia,27.86,72.72,Approximate,,,,,,2.7,0.0,0.1,0.1,,,,,,,,,,,,,,,,,,,,
M4430,,,,India,"Chora 7,9&10 Coal Mine",Cluster 11,,"https://www.gem.wiki/Chora_7,9%2610_Coal_Mine",Operating,,,,Eastern Coalfields Ltd,-,Coal India Ltd [100.0%],India,0.21,0.1,"2,022",,Underground,-,-,300,Estimate,718,Estimate,Subbituminous,Thermal,-,-,-,-,-,-,,,Kenda,West Bengal,Southern Asia,Asia,23.19,86.51,Approximate,,,,,,0.5,0,0,0,,,,,,,,,,,,,,,,,,,,
M4431,,,,India,Damoda Coal Mine,"Cluster 1, Damoda Colliery",,https://www.gem.wiki/Damoda_coal_mine,Operating,,,,Bharat Coking Coal Ltd,-,Coal India Ltd [100.0%],India,0.9,0.52,"2,022",,Surface,-,5.75,50,Estimate,409,Estimate,-,-,-,-,712,-,"1,972",-,,,Bokaro,Jharkhand,Southern Asia,Asia,23.68,86.15,Approximate,,,,,,0.6,0,0,0,,,,,,,,,,,,,,,,,30-Apr,,,
M4432,,,,India,Dhuptala Coal Mine,,,https://www.gem.wiki/Dhuptala_Coal_Mine,Operating,,,,Western Coalfields Ltd,-,Coal India Ltd [100.0%],India,1.7,0.7,"2,022",,Surface,Open Pit,13,150,Exact,466,Estimate,-,-,55,-,-,32,"2,022",-,,Tehsil Rajura,Chandrapur,Maharashtra,Southern Asia,Asia,19.82,79.34,Exact,,,,,,2.1,0.0,0.1,0,,,,,,,,,,,,,,,,,30-Apr,,,
M4433,,,,India,Gangaramchak & Gangaramchak-Bhadulia Coal Mine,,,https://www.gem.wiki/Gangaramchak_%26_Gangaramchak-Bhadulia_coal_mine,Operating,,,,West Bengal Power Development Corp Ltd,-,The West Bengal Power Development Corp Ltd [100%],India,3,1.5,"2,023",,Surface,Open Pit,1.9,50,Estimate,574,Estimate,Lignite,Thermal,6,"2,022",-,2,"2,020",3,Ranigan,Khoyrasole,Birbhum,West Bengal,Southern Asia,Asia,23.81,87.21,Exact,,,,,,1.8,0.0,0.1,0,,,,,,,,,,,,,,,,,,,,
