Unit ID,Unit Name,Unit type,Country,Fuel type,Status,Latitude,Longitude,Location accuracy,Owner,Parent,Production (Mtpa),Mine Type,Mine Size (Km2),Mine Depth (m),Coal Type,Coal Grade,GEM Coal Mine Methane Emissions Estimate (MCM/yr),Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
M2900,Millennium Coal Mine, ,Australia,coal,Operating,-22.029079,148.259967,Exact,MetRes Pty Ltd,M Resources Pty Ltd [50.0%]; Stanmore Resources Ltd [50.0%],0.47,Underground & Surface,29.84,60.0,Bituminous,Met,2.4,0.2136765,0.15794171,0.14485955,0.16218513,0.19131641,0.18017016,0.1778279,0.20227346,0.23430908,0.24092907,0.19117774,0.17702019
M2902,North Searsole (East) Coal Mine, ,India,coal,Operating,23.66169,87.114053,Exact,Eastern Coalfields Ltd,Coal India Ltd [100.0%],0.22,Surface,,50.0,Subbituminous,Thermal,0.3,0.16521405,0.17807242,0.19899307,0.22028117,0.21181712,0.1813803,,0.05490005,,0.116098866,0.14463067,0.1542897
M2903,Gurha East Lignite Mine, ,India,coal,Mothballed,27.52314,72.51259,Exact,VS Lignite Power Pvt Ltd,VS Lignite Power Pvt Ltd [100%],0.67,Surface,,50.0,Subbituminous,Thermal,0.8,0.344708,0.36204255,0.38956815,0.41706023,0.42612156,0.4205221,0.28977942,0.27674574,0.33092862,0.32701668,0.33385625,0.33873194
M2904,Tetulmari Coal Mine, ,India,coal,Operating,23.80899177,86.34172062,Exact,Bharat Coking Coal Ltd,Coal India Ltd [100.0%],0.28,Underground & Surface,3.17,60.0,Subbituminous,Thermal,0.4,0.12763444,0.14714451,0.17306483,0.19225088,0.18620086,0.1302421,,0.026495757,,0.10155481,0.10949444,0.11825315
M2905,Shitai Coal Mine, ,China,coal,Operating,34.026475,116.918535,Exact,Huaibei Shitai Mining Company,Huaibei Mining Group,,Underground,19.8,456.0,Bituminous,Met,11.1,0.068381354,0.10214158,0.14907674,0.104618095,0.1388616,0.1821912,0.1088162,0.05618328,0.11436726,0.13537548,0.12504804,0.124025166
M2907,Almaznaya Coal Mine, ,Ukraine,coal,Operating,48.482036,37.071834,Exact,Dobropillyavugillya-vydobutok,Dobropillyavugillya-vydobutok [100%],0.75,Underground,,730.0,Bituminous,Thermal,19.0,0.08417353,0.09051237,0.1531963,0.17692795,0.15753433,0.13064148,0.1385025,0.15879211,0.17039153,0.16985847,0.14963563,0.06741825
M2908,Berwind Coal Mine, ,United States,coal,Operating,37.37,-81.65,Exact,Ramaco Resources,Ramaco Resources Inc [100%],0.23,Underground,,373.0,Bituminous,Met,4.4,0.09022887,0.14437912,0.07845017,0.12529624,0.06866224,0.06350159,0.020734495,0.036481567,0.052734464,0.08377892,0.1192242,0.07687294
M2909,Bonbahal Coal Mine, ,India,coal,Operating,23.659607,87.206925,Exact,Eastern Coalfields Ltd,Coal India Ltd [100.0%],0.3,Surface,,50.0,Subbituminous,Thermal,0.4,0.17025627,0.18538176,0.21200472,0.23490268,0.22843857,0.20104778,0.038904157,,,0.13686126,0.16236497,0.16177218
M2910,Bhanegaon Coal Mine, ,India,coal,Operating,21.2685,79.1574,Exact,Western Coalfields Ltd,Coal India Ltd [100.0%],0.63,Surface,4.53,50.0,Subbituminous,Thermal,0.8,0.1336827,0.1415197,0.18320803,0.22060825,0.2308139,0.16427135,0.04251732,,0.028529229,0.11526703,0.13123338,0.14153111
M2912,Kolarpimpri Coal Mine, ,India,coal,Operating,20.0833,79.0333,Exact,Western Coalfields Ltd,Coal India Ltd [100.0%],0.51,Surface,,50.0,Subbituminous,Thermal,0.6,0.12871014,0.14504574,0.17049205,0.18994626,0.19412602,0.095338985,0.039341163,0.0331001,0.03195824,0.12768738,0.12391911,0.12472401
M2913,Xintun Coal Mine, ,China,coal,Operating,36.54249,114.237965,Exact,Jizhong Energy Fengfeng Group Xintun Mine,Jizhong Energy Group,,Underground,8.4099,600.0,Bituminous,Thermal,14.1,0.1395317,0.14393915,0.20602794,0.19152056,0.18584366,0.20410618,0.16213052,0.084824294,0.118893765,0.14938036,0.12845619,0.17151305
M2914,Pengzhuang Coal Mine, ,China,coal,Operating,35.576674,116.038048,Exact,Linyi Mining Group Heze Coal and Electricity Company Pengzhuang Coal Mine,Shandong Energy,,Underground,67.1928,506.0,Bituminous,Met,13.2,0.15295365,0.20153612,0.2091351,0.18609595,0.20101592,0.2707017,0.11083661,0.08356067,0.17211518,0.1846578,0.1986233,0.18547165
M2915,Shyamsundarpur Coal Mine, ,India,coal,Operating,23.648263,87.257514,Exact,Eastern Coalfields Ltd,Coal India Ltd [100.0%],0.66,Underground,,300.0,Subbituminous,Thermal,3.5,0.11327526,0.12696102,0.14705423,0.16739696,0.1255795,0.07893805,,,,0.11490659,0.1096254,0.105923034
M2916,Dhansar Coal Mine, ,India,coal,Operating,23.773116,86.399933,Approximate,Bharat Coking Coal Ltd,Coal India Ltd [100.0%],0.45,Surface,,60.0,Bituminous,Met,2.4,0.14080784,0.15714863,0.1760598,0.19597535,0.19490054,0.13342199,,0.027752204,,0.1105503,0.12107768,0.13194428
M2917,Bide Coal Mine, ,China,coal,Operating,26.607655,105.155022,Exact,Guizhou Bide Coal Industry Company,Guizhou Panjiang Coal and Electricity Group,,Underground,9.07,456.0,Bituminous,Thermal,13.5,0.06754394,0.07314605,0.16535155,0.13435705,0.12634176,0.027509658,0.12185382,0.09342946,0.033075888,0.06089205,0.09580974,0.033958774
M2918,Paoni Coal Mine, ,India,coal,Mothballed,19.81759499,79.26932804,Exact,Western Coalfields Ltd,Coal India Ltd [100.0%],,Surface,16.18,230.0,Subbituminous,Thermal,14.3,0.14981553,0.16854113,0.19787303,0.22358347,0.22561991,0.16552898,0.08396152,0.037519455,,0.13874991,0.134217,0.13729064
M2919,Jarangdih Coal Mine, ,India,coal,Operating,23.775944,85.911907,Exact,Central Coalfields Ltd,Coal India Ltd [100.0%],0.87,Surface,,50.0,Subbituminous,Thermal,1.0,0.15212798,0.17584272,0.20339388,0.23042822,0.21027616,0.19006321,,0.024979485,0.03176143,0.1141343,0.12784775,0.14043815
M2920,Alxa Left Banner Xinjing Coal Mine, ,China,coal,Mothballed,37.965931,105.662655,Exact,Inner Mongolia Xinjing Coal Industry Company,Inner Mongolia Xinjing Coal Industry Company,,Surface,1.3348,60.0,Bituminous,Thermal,3.5,0.3026018,0.31117862,0.32863778,0.3354526,0.34283078,0.3482446,0.34006765,0.32919276,0.3133009,0.3022354,0.30400717,0.23292173
M2922,Baijialiang Coal Mine, ,China,coal,Operating,39.544637,110.234222,Approximate,Inner Mongolia Yitai Investment Company,Inner Mongolia Yitai Investment,,Surface,6.4849,75.0,Bituminous,Thermal,7.0,0.19529071,0.21909674,0.24023303,0.26279324,0.26520762,0.25669926,0.18395534,0.18776366,0.1850492,0.20523492,0.20237827,0.19360645
M2923,Nanliang Surface Coal Mine, ,China,coal,Operating,39.081565,110.58237,Exact,Shaanxi Nanliang Mining Company,China Coal,,Surface,4.3417,37.0,Bituminous,Thermal & Met,2.3,0.1801818,0.09823699,0.16206285,0.23916629,0.23691607,0.21860799,0.20384707,0.17592566,0.15481287,0.18338424,0.18536434,0.17650886
M2925,Langloh Coal Mine, ,Australia,coal,Cancelled,-42.5377465,146.7725941,Exact,Advaita Group,Advaita Group [100%],,Surface,,60.0,Bituminous,,4.7,0.21643801,0.22356129,0.21181175,0.17215267,0.0905139,0.049817123,0.07755164,0.052196734,0.12314433,0.10041074,0.13508315,0.15208368
M2928,Ciyaota Coal Mine, ,China,coal,Operating,39.062476,110.284444,Exact,Shenmu Ciyaota Mining Company,The People's Government of Sunjiacha Town; Shenmu County; Shaanxi Province [36.25%]; Others [63.75%],,Underground & Surface,3.6901,60.0,Bituminous,,3.7,0.18183702,0.19795352,0.21927394,0.23846954,0.24705696,0.2359139,0.22211945,0.20350948,0.18486942,0.20044678,0.1997686,0.18576479
M2929,Qian'an Coal Mine, ,China,coal,Shelved,39.143147,110.24899,Exact,Shaanxi Shenneng Qian'an Coal Mining Company,Shaanxi Shenneng Qian'an Coal Mining Company,,Underground & Surface,5.9624,60.0,Bituminous,,3.7,0.20689034,0.23231433,0.2525802,0.27221537,0.28268927,0.27256578,0.25788653,0.2339939,0.21317105,0.22660151,0.2225113,0.20350456
M2930,Chicheng Coal Mine, ,China,coal,Operating,35.17968,107.031589,Approximate,Huating Coal Industry Group,China Huaneng [49%]; China Energy [41%]; Pingliang Hongyuan Industrial Investment Development Company [10%],,Underground,22.5,456.0,Bituminous,Thermal,14.2,0.16756128,0.12631238,0.19673957,0.1504113,0.1786639,0.14767064,0.09214677,0.081454985,0.116908826,0.1380034,0.16262645,0.16687499
M2931,Honglin Coal Mine, ,China,coal,Operating,27.169922,105.953326,Approximate,Guizhou Lindong Mining Group,Guizhou Panjiang Coal and Electricity Group,,Underground,12.5526,456.0,Bituminous,,28.5,0.05173847,0.03316191,0.06616477,0.100448765,0.10095351,,0.028792528,0.052878685,0.05373074,0.023986986,0.051850945,
M2932,Urad Front Banner Xinxin Coal Mine, ,China,coal,Proposed,40.950869,109.559031,Exact,Inner Mongolia Xinxin Coal Company,Inner Mongolia Xinxin Coal Company,,Underground,13.92,456.0,Bituminous,Thermal,14.2,0.18976517,0.23719381,0.26974523,0.29222172,0.30511802,0.30762988,0.27460045,0.24494834,0.24862361,0.26122168,0.22901894,0.20029253
M2933,Wotugou Coal Mine, ,China,coal,Operating,39.452333,110.051171,Exact,Yijinhuoluo Banner Mongolian Coal Company,Mengfa Energy Holding Group,,Underground,5.0377,456.0,Bituminous,Thermal,14.2,0.19247258,0.22091374,0.24566808,0.27007407,0.27550408,0.26577348,0.18500039,0.20108548,0.19664642,0.21171553,0.20295048,0.19153559
M2934,Xiehua Coal Mine, ,China,coal,Operating,39.850508,111.328355,Exact,Inner Mongolia Tehong Coal Power Group Xiehua Coal Mine,Inner Mongolia Tehong Coal Power Group,,Underground,,456.0,Bituminous,,14.2,0.17490324,0.19254598,0.22138871,0.24121526,0.24521908,0.23961446,0.22071758,0.1797592,0.17815882,0.19450085,0.195122,0.18411347
M2935,Weiyi Coal Mine, ,China,coal,Proposed,37.435084,106.539539,Exact,Ningxia Yangguang Mining Industry Company,Shougang Group [51%]; Shanghai Sunshine Investment Group [49%],,Underground,26.63,456.0,Bituminous,Met,14.2,0.25562206,0.26539376,0.29902902,0.31422174,0.23376277,0.31053886,0.20162767,0.17442204,0.23812406,0.2801727,0.25648382,0.2648492
M2936,Jiangcang No. 2 Coal Mine, ,China,coal,Cancelled,38.132669,99.143976,Approximate,Qinghai Coking Coal Industry Group,Zhenpeng Yuxiao [Shanghai] Industrial Development Company [98%]; Qinghai Jiesen Group Mineral Resources Exploration and Development Company [2%],,Underground,,456.0,Bituminous,Met,14.2,0.20128241,0.20022513,0.1719729,0.15733744,0.12972003,0.14541718,0.09876464,0.09009896,0.16938707,0.1636972,0.18167818,0.2091987
M2937,Jiangcang No. 5 Coal Mine, ,China,coal,Cancelled,38.126271,99.099851,Approximate,Qinghai Shengxiong Mining Industry Company,Zhejiang Taihui Industrial Company[51%]; Qinghai Aokai Coal Industry Development Group [49%],,Underground,,456.0,Bituminous,Met,14.2,0.20128241,0.20022513,0.1719729,0.15733744,0.12972003,0.14541718,0.09876464,0.09009896,0.16938707,0.1636972,0.18167818,0.2091987
M2938,Jiangcang No. 1 Coal Mine, ,China,coal,Cancelled,38.113457,99.178223,Approximate,Qinghai Zhong Ao Energy Development Company,Qinghai Aokai Coal Industry Development Group [49%]; Jizhong Energy Group [48.28%]; China Huarong Asset Management Company [2.72%],,Underground,,456.0,Bituminous,Met,14.2,0.20975557,0.21857558,0.19314933,0.17662922,0.1608727,0.14198707,0.07918974,0.06977457,0.13831404,0.16036305,0.19456868,0.22428039
M2940,Lucun No.2 Coal Mine, ,China,coal,Operating,35.907601,109.081962,Exact,Fuxian Mining Development Company,Yan’an Energy & Chemical Group [51%]; China Huadian Group [49%],,Underground,176.25,456.0,Bituminous,,14.2,0.14168184,0.118533984,0.14140749,0.18611993,0.15335137,0.096002385,0.111537844,0.094050944,0.0713692,0.052264065,0.13958712,0.13623363
M2941,Honghua Coal Mine, ,China,coal,Shelved,39.096247,111.101116,Approximate,Fugu County Honghua Coal Mine Company,Liaocheng Xinyuan Group [90%]; Shenmu Xingsheng Industrial Company [10%],,Underground,,456.0,Bituminous,,14.2,0.18189833,0.20154393,0.22587422,0.25421062,0.25874132,0.2527871,0.22425738,0.17666337,0.16442221,0.18674932,0.19118273,0.1785001
M2942,Huaqin Coal Mine, ,China,coal,Operating,39.248583,110.567215,Exact,Fugu County Huaqin Coal Mine Company,Shaanxi Yongfeida Trading Company [45%]; Fugu County State-owned Assets Operation Company [32.12%]; Shaanxi Investment Group [17.6%]; Shaanxi Provincial Electric Power Group [5.28%],,Underground,7.4656,456.0,Bituminous,,14.2,0.17332077,0.09490447,0.15748793,0.2312329,0.2336612,0.21579774,0.19768949,0.17723434,0.15482886,0.17922015,0.18013175,0.17382634
M2943,Bandunyan Coal Mine, ,China,coal,Operating,39.018146,110.566039,Approximate,Bandunyan Village,Bandunyan Village,,Underground,5.7675,456.0,Bituminous,Thermal,14.2,0.17631108,0.09578967,0.10577503,0.23332532,0.22932784,0.21444115,0.1972386,0.16338214,0.14921919,0.16985303,0.17976417,0.17023194
M2944,Jinyang Coal Mine, ,China,coal,Operating,36.562088,112.467575,Approximate,Shanxi Tongzhou Group Jinyang Coal Industry Company,Shanxi Tongzhou Coal and Coke Group [100%],,Underground,10.2996,456.0,Bituminous,,14.2,0.1253589,0.14771104,0.1593225,0.16443217,0.16136225,0.14516254,0.10007921,0.046563864,0.07069787,0.13446757,0.14490429,0.13120261
M2945,Yungang Coal Mine, ,China,coal,Operating,40.127811,113.071427,Exact,Jinneng Coal Mine Group,Jinneng Group,,Underground,,456.0,Bituminous,Thermal,14.2,0.17274126,0.18292789,0.19400944,0.16893895,0.2284539,0.21990171,0.18232594,0.124480695,0.1614333,0.1832008,0.18073392,0.17504801
M2946,Donggucheng Coal Mine, ,China,coal,Operating,39.820802,112.609852,Exact,Shanxi Coal Import and Export Group Zuoyun Donggucheng Coal Industry Company,Shanmei International Energy Group [51%]; Datong Xiangyu Trading Company [49%],,Underground,,456.0,Bituminous,Thermal,23.7,0.20669498,0.22221643,0.21301992,0.21938312,0.30031285,0.2810811,0.1845826,0.113510475,0.17057344,0.22324057,0.21511754,0.20189834
M2947,Shigang Coal Mine, ,China,coal,Operating,37.16289,113.425279,Exact,Shanxi Shigang Coal Industry Company,Huayang New Material Technology Group,,Underground,7.8,456.0,Bituminous,Thermal,14.2,0.12480954,0.13909888,0.15208209,0.16377184,0.14073166,0.12394673,0.104277804,0.09506062,0.093808234,0.115805656,0.13091443,0.12143257
M2948,Zhengfeng Coal Mine, ,China,coal,Shelved,36.972191,111.540411,Exact,Shanxi Fenxi Ruitai Zhengfeng Coal Industry Company,Shanxi Lingshi Energy Development Company [49%]; Shanxi Coking Coal Group [21.53%]; China Cinda Asset Management Company [13.03%]; Shanxi Antai Group [7.14%]; Jinzhong Municipal Public Infrastructure Investment Holdings Group [7.65%]; Others [1.65%],,Underground,,456.0,Bituminous,,14.2,0.16740623,0.18737002,0.1445043,0.22027265,0.191321,0.18095456,0.1437061,0.060149558,0.12973851,0.15477581,0.17776981,0.17221206
M2949,Zhengshan Coal Mine, ,China,coal,Operating,37.010824,111.61116,Exact,Shanxi Fenxi Zhengshan Coal Industry Company,Shanxi Coking Coal Group,,Underground,10.56,419.0,Bituminous,Met,18.3,0.14917348,0.17277089,0.089831784,0.20002902,0.17125127,0.15565224,0.12757674,0.055423804,0.116362035,0.14593843,0.16609608,0.15718132
M2950,Changsheng Coal Mine, ,China,coal,Proposed,38.776376,112.066237,Exact,Shanxi Fenxi Zhenghui Coal Industry Company,Shanxi Jinhui Energy Group [49%]; Shanxi Coking Coal Group [30.32%]; China Cinda Asset Management Company [18.37%]; Others [2.31%],,Underground,5.7836,456.0,Bituminous,,14.2,0.14856921,0.14962938,0.15808247,0.09664069,0.16744386,0.1458126,0.116948605,0.05181131,0.07895466,0.13816696,0.14703837,0.14265424
M2951,Shenda Yuanning Coal Mine, ,China,coal,Mothballed,39.003616,112.490875,Exact,Shanxi Xinzhou Shenda Yuanning Coal Industry Company,Shanxi Xinzhou Shenda Energy Group [51%]; Shanxi Fuzhuo Energy Company [12.32%]; Lin Huiquan [36.68%],,Underground,5.4026,456.0,Bituminous,Thermal,14.2,0.1684043,0.17230552,0.17515442,0.16520932,0.21629478,0.19778353,0.15705028,0.06476089,0.14266448,0.16816068,0.17491564,0.16707948
M2952,Nanwan Coal Mine, ,China,coal,Shelved,38.072352,113.428992,Exact,Shanxi Yangquan Yuxian Nanwan Coal Industry Company,Shanxi Jinyu Coal Industry Group [40.0599%]; Huatong Luqiao Group [39%]; People's Government of Sunjiazhuang Town; Yu County [20.9401%],,Underground,,456.0,Bituminous,,14.2,0.1510904,0.16914678,0.18457103,0.15069029,0.19148761,0.1736666,0.14082722,0.12013955,0.12000504,0.14416793,0.16176756,0.14472483
M2953,Yushutian Coal Mine, ,China,coal,Operating,42.187904,83.155704,Exact,Xinjiang Kuche County Xia Kuotan Mining Development Company,Xuzhou Mining Group [70%]; Datong Shuangjian Industrial Company [30%],,Underground,3.18,456.0,Bituminous,Met,14.2,0.160703,0.17922951,0.15886253,0.2314703,0.18114004,0.24320666,0.22850935,0.21860951,0.20957223,0.19930518,0.18901041,0.16759887
M2954,Xiaohuangshan Coal Mine, ,China,coal,Cancelled,44.146133,88.178805,Approximate,Youpai Energy [Xinjiang] Mining Industry Company,ViewSonic Energy Investment [China] Company [87.5%]; China Nuclear Investment [Hong Kong] Company [12.4897%]; Xinjiang Coalfield Geology Bureau 156 Coalfield Geological Exploration Team [0.0103%],,Underground,,456.0,Bituminous,Met,14.2,0.12011528,0.13365453,0.18267933,0.25128958,0.25282097,0.2460914,0.23944044,0.22426987,0.2309258,0.22940993,0.18083276,0.11090102
M2955,Tianxin Coal Mine, ,China,coal,Operating,43.869761,85.991076,Exact,Henan Energy Chemical Group Xinjiang Investment Holdings,Henan Energy Chemical Group,,Underground,4.36,456.0,Bituminous,Met,14.2,0.099419035,0.10369826,0.12739086,0.18782151,0.1866289,0.20308451,0.21226063,0.15218815,0.19806814,0.17414989,0.093734115,0.0939954
M2956,Tiechanggou Coal Mine, ,China,coal,Shelved,44.017452,81.182341,Exact,Xinjiang Tiechanggou Coal Mine Company,Oriental Fortune [Beijing] Investment Management Company [90%]; Xinjiang Kekedala State-owned Capital Investment and Operation Company [10%],,Underground,4.28,456.0,Bituminous,Thermal,14.2,0.06391242,0.09293958,0.21886718,0.25008753,0.24771872,0.25649256,0.2596918,0.24930328,0.24634016,0.24113606,0.18367943,0.12129909
M2957,Jiangyuan Coal Mine, ,China,coal,Mothballed,41.999992,126.554613,Exact,Jilin Jiangyuan Coal Industry Company,Jilin Energy Investment Group,,Underground,11.003,500.0,Bituminous,Met,14.8,0.09504741,0.0970708,0.11250271,0.11986807,0.06834526,0.05387889,0.048965216,0.021353044,0.086927615,0.11523527,0.096797876,0.10202138
M2958,Xinchazhuang Coal Mine, ,China,coal,Operating,36.220397,116.551793,Exact,Shandong Xinchazhuang Mining Company,Shandong Luzhong Energy Group,,Underground,15.531,550.0,Bituminous,Met,15.3,0.15743959,0.22377817,0.24093543,0.21612047,0.20855248,0.23142503,0.09080888,0.0716788,0.16565269,0.1757741,0.19859177,0.20286155
M2959,Shandong Xinhe Coal Mine, ,China,coal,Operating,35.393054,116.444708,Exact,Shandong Xinhe Mining Company,Shandong Energy,,Underground,10.04,1004.0,Bituminous,Thermal & Met,18.5,0.13135421,0.17545456,0.18759635,0.16126649,0.16752657,0.22110279,0.12562484,0.093300164,0.15269,0.17241663,0.15915483,0.15972608
M2960,Huafeng Coal Mine, ,China,coal,Operating,35.865231,117.162772,Exact,Xinwen Mining Group,Shandong Energy,,Underground,18.9,1200.0,Bituminous,Thermal & Met,19.4,0.14248973,0.15259928,0.2207495,0.2141726,0.15757519,0.21591304,0.0931364,0.038460825,0.15739469,0.16695096,0.16790229,0.17786586
M2961,Zhijin Xin'an Coal Mine, ,China,coal,Operating,26.78107,105.765104,Exact,Guizhou Zhijin County Xin'an Coal Industry Company,Guizhou Xingweixing Energy Investment Company,,Underground,1.1968,456.0,Anthracite,Thermal,25.3,0.060981505,0.036823794,0.10741229,0.0744085,0.0771704,,0.058759205,0.088562556,0.063508786,0.05965408,0.059681185,
M2962,Jharkhand Coal Mine, ,India,coal,Operating,23.798166,85.586162,Approximate,Central Coalfields Ltd,Coal India Ltd [100.0%],0.37,Surface,1.23,50.0,Subbituminous,Thermal,0.4,0.11290513,0.13761868,0.17439432,0.1985996,0.19531652,0.102663875,,0.026357027,,0.09718995,0.101898454,0.10619804
M2963,Jalipa Lignite Block Coal Mine, ,India,coal,Operating,25.5138,71.2436,Exact,Barmer Lignite Mining Company Limited,Rajasthan State Mines & Minerals Ltd [51.0%]; Raj WestPower Ltd [49.0%],1.48,Surface,39.82,50.0,Subbituminous,Thermal,1.8,0.28956026,0.3114537,0.33857733,0.36879194,0.376184,0.3670447,0.17305025,0.08635712,0.26307192,0.26718473,0.27220634,0.2779737
M2964,Rajpardi Lignite Mine, ,India,coal,Operating,21.70897856,73.22994945,Exact,Government of Gujarat,State of Gujarat [100%],0.71,Surface,3.85,50.0,Lignite,Thermal,0.9,0.140475,0.15234889,0.16607027,0.18047342,0.18580031,0.13686997,,,0.03363077,0.12738098,0.1343619,0.13514464
M2965,New Godhur Kusunda Alkusa Colliery, ,India,coal,Mothballed,23.78288472,86.39567233,Exact,Bharat Coking Coal Ltd,Coal India Ltd [100.0%],1,Underground & Surface,4.68,60.0,Bituminous,Met,5.6,0.14080784,0.15714863,0.1760598,0.19597535,0.19490054,0.13342199,,0.027752204,,0.1105503,0.12107768,0.13194428
M2966,Gourandih Begunia Coal Mine, ,India,coal,Operating,23.805,87.02553,Exact,Eastern Coalfields Ltd,Coal India Ltd [100.0%],1.5,Surface,1.87,50.0,Subbituminous,Thermal,1.8,0.17136867,0.18763784,0.2109149,0.23575713,0.22478491,0.19389227,,0.057370424,,0.11650891,0.14288898,0.15780082
M2967,Bhaskarpara Coal Mine, ,India,coal,Proposed,23.355536,82.751378,Exact,Prakash Industries Ltd,Prakash Industries Ltd [100%],,Surface,9.32,50.0,Subbituminous,Thermal,1.2,0.17581077,0.20513935,0.23272228,0.27052033,0.25705823,0.20867544,,,0.030584285,0.12883702,0.15086024,0.1679029
M2968,Gondkhari Coal Mine, ,India,coal,Shelved,21.180922,78.912583,Exact,Adani Power Maharashtra Ltd,Adani Power Ltd [100.0%],,Surface,8.62,50.0,Subbituminous,Thermal,1.2,0.13579792,0.15088001,0.17301157,0.19213982,0.19897263,0.19305472,0.038850527,0.036881544,0.054658815,0.111564174,0.119947046,0.12406908
M2969,Kuraloi A North Coal Mine, ,India,coal,Proposed,21.799405,83.8039,Exact,Vedanta Ltd,Vedanta Ltd [100%],,Surface,9.63,50.0,Subbituminous,Thermal,9.6,0.10088232,0.1171223,0.14630133,0.17451997,0.1671251,0.15927866,,,,0.09518273,0.09653431,0.09638273
M2970,Lalgarh North Coal Mine, ,India,coal,Proposed,23.799294,85.633184,Exact,Adhunik Power and Natural Resources,Adhunik Metaliks Ltd,,Surface,2.91,60.0,Bituminous,Thermal,5.3,0.11290513,0.13761868,0.17439432,0.1985996,0.19531652,0.102663875,,0.026357027,,0.09718995,0.101898454,0.10619804
M2971,Brahmadiha Coal Mine, ,India,coal,Proposed,24.13618,86.319914,Exact,Andhra Pradesh Mineral Development Corp,Andhra Pradesh Mineral Development Corp [100%],,Surface,0.87,60.0,Bituminous,Met,0.8,0.18101011,0.20003395,0.2184853,0.24826199,0.24867685,0.17642729,,0.03137426,,0.118907705,0.15074883,0.16818197
M2972,Gotitoria East & Gotitoria West Coal Mine, ,India,coal,Proposed,22.733254,78.813088,Exact,Boulder Stone Mart,Boulder Stone Mart [100%],,Surface,3.16,50.0,Subbituminous,Thermal,0.4,0.119201355,0.13755088,0.18518332,0.22917622,0.23184125,0.15909663,,,0.05630023,0.1099292,0.11979191,0.117828004
M2973,Marki Mangli II Coal Mine, ,India,coal,Proposed,19.83938305,78.80448632,Exact,Yazdani International,Yazdani International [100%],,Surface,3.4,50.0,Subbituminous,Thermal,0.4,0.14621735,0.16884118,0.2062929,0.22482038,0.22418335,0.20823026,0.07301472,0.03467693,,0.1289821,0.12587549,0.13264312
M2974,Rauta Closed Coal Mine, ,India,coal,Proposed,23.642321,85.515,Exact,Shreesatya Mines Pvt Ltd,Shreesatya Mines Pvt Ltd [100%],,Surface,1.75,50.0,Subbituminous,Thermal,0.5,0.085349284,0.098186046,0.122514054,0.14252739,0.14501263,0.13900076,,,,0.080661416,0.07992095,0.08148894
M2975,Burakhap Small Patch Coal Mine, ,India,coal,Shelved,23.647868,85.548856,Exact,Shreesatya Mines Pvt Ltd,Shreesatya Mines Pvt Ltd [100%],,Surface,0.58,50.0,Subbituminous,Thermal,0.5,0.085349284,0.098186046,0.122514054,0.14252739,0.14501263,0.13900076,,,,0.080661416,0.07992095,0.08148894
M2976,Jogeshwar & Khas Jogeshwar Coal Mine, ,India,coal,Proposed,23.758567,85.591373,Exact,South West Pinnacle Exploration Ltd,South West Pinnacle Exploration Ltd [100%],,Surface,2.66,60.0,Bituminous,Met,3.2,0.11290513,0.13761868,0.17439432,0.1985996,0.19531652,0.102663875,,0.026357027,,0.09718995,0.101898454,0.10619804
M2977,Urtan North Coal Mine, ,India,coal,Proposed,23.243177,81.979346,Exact,JMS Mining Private,JMS Mining Private [100%],,Underground,4,300.0,Subbituminous,Thermal,3.2,0.2043044,0.22525631,0.24325675,0.27606308,0.2925084,0.22772253,,,0.037435103,0.1448952,0.17048791,0.18869258
M2978,Sahapur West Coal Mine, ,India,coal,Proposed,23.238572,81.286122,Exact,Sarda Energy & Minerals Ltd,Sarda Energy & Minerals Ltd [100%],,Underground,6.19,300.0,Subbituminous,Thermal,3.2,0.14209798,0.16044453,0.18719727,0.21955058,0.21888131,0.11307596,,,0.027484957,0.11088671,0.12825622,0.13630514
M2979,Urtan Coal Mine, ,India,coal,Proposed,23.245516,81.985844,Exact,JMS Mining Private,JMS Mining Private [100%],,Underground,3.79,300.0,Subbituminous,Thermal,3.4,0.2043044,0.22525631,0.24325675,0.27606308,0.2925084,0.22772253,,,0.037435103,0.1448952,0.17048791,0.18869258
M2980,Sahapur East Coal Mine, ,India,coal,Proposed,23.238572,81.313066,Exact,Chowgule and Company Pvt Ltd,Chowgule and Company Pvt Ltd [100%],,Underground,6.59,300.0,Subbituminous,Thermal,3.7,0.14209798,0.16044453,0.18719727,0.21955058,0.21888131,0.11307596,,,0.027484957,0.11088671,0.12825622,0.13630514
M2981,Bhivkund Coal Mine, ,India,coal,Proposed,19.855197,79.302147,Exact,Sunflag Iron and Steel Co Ltd,Sunflag Iron and Steel Co Ltd [100%],,Surface,8.02,60.0,Bituminous,Thermal,3.8,0.14743349,0.1673865,0.19980124,0.22926198,0.23117834,0.22683163,0.04545764,,,0.12903464,0.12908089,0.13291773
M2982,Rajhara North-Central-Eastern Coal Mine, ,India,coal,Proposed,22.161597,84.04671,Exact,Fairmine Carbons,Fairmine Carbons [100%],,Surface,1.09,50.0,Subbituminous,Thermal,0.9,0.1957812,0.22338112,0.24468127,0.27945992,0.2781044,0.27111015,,0.03690919,,0.12786809,0.15510121,0.17828491
