Unit ID,Unit Name,Unit type,Country,Fuel type,Status,Latitude,Longitude,Location accuracy,Owner,Parent,Production (Mtpa),Mine Type,Mine Size (Km2),Mine Depth (m),Coal Type,Coal Grade,GEM Coal Mine Methane Emissions Estimate (MCM/yr),Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
OG0015329,Harrison County - HG,asset,United States,gas,Operating,39.17362522,-80.46389492,exact,,, , , , , , , ,1.1657676,1.3328654,1.1413575,1.2411997,0.47118688,0.6741531,0.87981635,0.6019334,0.56547016,0.7620277,1.1781925,1.2447344
OG0015330,Spraberry (Trend Area) R 40 EXC District 7C - Hibernia,asset,United States,oil and gas,Operating,31.38351386,-101.6275063,exact,,, , , , , , , ,1.2970524,1.1316987,2.3234677,2.3193305,3.9013844,4.4380856,4.192194,3.5527942,2.652204,2.3562706,2.0851488,1.9700657
OG0015331,Spraberry (Trend Area) District 7C - Hibernia,asset,United States,oil and gas,Operating,31.35169256,-101.7051066,exact,,, , , , , , , ,1.2282115,1.1259753,2.292565,2.310414,3.9115825,4.460719,4.2410984,3.5944903,2.7111735,2.3764234,2.0802515,1.8933674
OG0015332,Lin (Wolfcamp) - Hibernia,asset,United States,oil and gas,shut in,31.3889744,-101.7021585,exact,,, , , , , , , ,1.2282115,1.1259753,2.292565,2.310414,3.9115825,4.460719,4.2410984,3.5944903,2.7111735,2.3764234,2.0802515,1.8933674
OG0015333,Bayou Long - Highlander,asset,United States,gas,Operating,29.95192083,-91.32280194,exact,,, , , , , , , ,0.69335705,0.6499068,1.1397853,1.0607163,1.3350936,1.1179091,1.191083,0.673093,0.9552656,0.74473447,1.3055562,0.6267891
OG0015334,Oak Hill (Cotton Valley) - Highmark,asset,United States,oil and gas,Operating,32.337477,-94.58986442,exact,,, , , , , , , ,0.62039334,0.5281171,1.1142457,0.9276771,1.3227727,1.0598224,1.3847243,0.814226,0.8052002,0.59820133,0.53185195,0.8634038
OG0015335,Sailes - Highmark,asset,United States,oil and gas,Operating,32.38815375,-93.11963692,exact,,, , , , , , , ,0.4712405,0.42210698,0.8246285,0.63187075,0.983406,0.7011889,1.0326102,0.49074882,0.7300811,0.41667676,0.44198403,0.6735716
OG0015336,Spraberry (Trend Area) District 8 - Highpeak,asset,United States,oil and gas,Operating,32.44703607,-101.2882738,exact,,, , , , , , , ,1.290913,0.8255118,1.7375364,1.5627117,2.8494558,3.2263196,3.1549478,2.633777,1.8783036,1.4360933,1.2905555,1.7803366
OG0015337,Wattenberg - Highpoint,asset,United States,oil and gas,Operating,40.36473712,-104.3549411,exact,,, , , , , , , ,1.2777469,1.1524425,1.0165477,1.4089873,0.7094983,0.6770305,0.920946,0.69876283,0.5445861,0.59730047,0.8185023,1.4925799
OG0015338,Hereford - Highpoint,asset,United States,oil and gas,Operating,40.93117588,-104.417694,exact,,, , , , , , , ,3.2762492,2.83251,2.1324434,2.4448051,0.57504594,0.7145604,0.69779617,0.5569637,0.6854503,1.7206173,2.5368009,3.4550054
OG0015339,DJ Horizontal Niobrara - Highpoint,asset,United States,oil and gas,Operating,40.4907006,-104.3486924,exact,,, , , , , , , ,1.794955,1.590982,1.32473,1.7442614,0.8354491,0.7031249,1.0112388,0.73775846,0.64338446,0.89834267,1.206245,1.9836807
OG0015340,Lawrence County - Hilcorp,asset,United States,oil and gas,Operating,41.06183984,-80.45318159,exact,,, , , , , , , ,0.9797069,1.1504333,0.8898455,1.0050026,0.47348803,0.69331294,0.75892663,0.5179215,0.58150697,0.76754075,1.3745484,1.2602128
OG0015341,La Perla (Lobo Cons.) - Hilcorp,asset,United States,oil and gas,Operating,27.22188492,-99.3412262,exact,,, , , , , , , ,1.459772,1.5945463,2.9112725,3.3244684,4.524426,4.9217515,5.1809444,4.3880463,2.8287199,2.5240393,1.8878472,1.7573507
OG0015342,West Ranch (41-A & 98-A Cons.) - Hilcorp,asset,United States,oil and gas,Operating,28.78893707,-96.61322327,exact,,, , , , , , , ,0.598183,0.7959659,1.9546396,2.2369514,3.056491,2.8884068,3.0064418,2.328353,1.3420265,1.0947767,1.2758973,0.9525224
OG0015343,Vaquillas Ranch (Lobo Cons.) - Hilcorp,asset,United States,oil and gas,Operating,27.62322512,-99.05528018,exact,,, , , , , , , ,1.2987689,1.5562477,2.7474012,3.1790557,4.2203846,4.5329604,4.742944,3.977011,2.5872169,2.3695924,1.8912386,1.6683118
OG0015344,B.M.T. (Lobo Cons.) - Hilcorp,asset,United States,oil and gas,Operating,27.39858517,-99.15029773,exact,,, , , , , , , ,1.4449018,1.6343687,2.887477,3.3152745,4.447266,4.8055634,5.0419044,4.2376766,2.7573745,2.5019813,1.9621966,1.7831038
OG0015345,Exsun (Lobo Cons.) - Hilcorp,asset,United States,oil and gas,Operating,26.92985765,-99.25903724,exact,,, , , , , , , ,1.3372056,1.4790773,2.8866591,3.2649157,4.5224953,4.924119,5.2104745,4.458751,2.8068755,2.4559906,1.7231091,1.6522627
OG0015346,Haynes (Middle Wilcox Cons.) - Hilcorp,asset,United States,oil and gas,Operating,27.00529416,-99.10735864,exact,,, , , , , , , ,1.5015888,1.6658616,3.0253084,3.4126945,4.6224203,4.9085617,5.207644,4.439144,2.8513112,2.5453117,1.8998309,1.7999058
OG0015347,Cisco-Benavides (Lobo Cons.) - Hilcorp,asset,United States,oil and gas,Operating,27.04409822,-99.30979711,exact,,, , , , , , , ,1.4074471,1.5337924,2.9144773,3.3020048,4.542977,4.9415417,5.218197,4.457143,2.8308928,2.4980133,1.7897615,1.7086722
OG0015348,Roleta (Wilcox Consolidated) - Hilcorp,asset,United States,oil and gas,Operating,26.79532605,-99.19305502,exact,,, , , , , , , ,1.3579452,1.5111865,2.9236872,3.2865746,4.5437875,4.8923435,5.2093735,4.4587564,2.7823422,2.4277976,1.7075213,1.66293
OG0015349,Jennings Ranch (Lobo Cons.) - Hilcorp,asset,United States,oil and gas,Operating,27.13724506,-99.13309669,exact,,, , , , , , , ,1.5534446,1.7079628,3.044997,3.4458642,4.6407046,4.9252067,5.2129903,4.435068,2.8781235,2.5857472,1.9662495,1.8426
OG0015350,Benavides (Lobo Cons.) - Hilcorp,asset,United States,oil and gas,Operating,27.52672645,-99.18649725,exact,,, , , , , , , ,1.3692381,1.5844076,2.8071637,3.2390714,4.336233,4.698021,4.9216824,4.128346,2.6820312,2.437109,1.919294,1.7202384
