Unit ID,Unit Name,Unit type,Country,Fuel type,Status,Latitude,Longitude,Location accuracy,Owner,Parent,Production (Mtpa),Mine Type,Mine Size (Km2),Mine Depth (m),Coal Type,Coal Grade,GEM Coal Mine Methane Emissions Estimate (MCM/yr),Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
M3188,Xiguxian Coal Mine, ,China,coal,Operating,36.650017,113.006414,Exact,Shanxi Xiangkuang Xiguxian Coal Industry Company,Shanxi Xiangkuang Group,,Underground,9.25,456.0,Bituminous,Thermal & Met,14.2,0.41416985,0.43038064,0.3860281,0.4366457,0.546202,0.44315255,0.3779444,0.34307683,0.44372967,0.47703898,0.45275474,0.56922704
M3189,Xinjiang Hotan Buya Coal Mine No. 1 Well, ,China,coal,Proposed,35.145738,108.463339,Exact,Xinjiang Hotan Buya Coal Mine Company,Xinjiang Energy Group,,Underground,16.8,456.0,Bituminous,Thermal,14.2,0.5358941,0.36187118,0.48878768,0.42689437,0.36786196,0.3219583,0.25484037,0.2768597,0.3192095,0.23007846,0.5529492,0.61817354
M3190,Xinzhou Chengjiagou Coal Mine, ,China,coal,Operating,39.084902,112.304523,Exact,Datong Coal Mine Group Yangfangkou Mining CompanyChengjiagou Coal Mine,Jinneng Group,,Underground,4.39,456.0,Bituminous,Thermal,14.2,0.62233675,0.59657896,0.47735357,0.42123652,0.40555152,0.48857528,0.5577915,0.34012383,0.60480684,0.5112324,0.6022788,0.6671022
M3191,Xinzhou Tongzhou Coal Mine, ,China,coal,Operating,39.056681,111.187962,Exact,Datong Coal Mining Group Xinzhou Tongzhou Coal Industry Company,Jinneng Group,,Underground,14.05,456.0,Bituminous,Thermal,14.2,0.55973023,0.52541995,0.46134305,0.45656776,0.59546995,0.5386541,0.494317,0.47282594,0.5677983,0.51351285,0.58297116,0.6816397
M3192,Xiongshan Zhenyi Coal Mine, ,China,coal,Operating,35.946026,113.015525,Exact,Changzhi County Xiongshan Zhenyi Coal Industry Company,Changzhi Shenquan Health Food & Beverage Company [49%]; Shanxi Changzhi Xiongshan Coal Company [30%]; Changzhi Shangdang District Jinruitong Trading Company [21%],,Underground,3.75,456.0,Anthracite,Thermal,25.3,0.39897132,0.50263155,0.3798208,0.44120276,0.5333365,0.39476183,0.37019426,0.27377382,0.4023152,0.41534084,0.4381801,0.5906287
M3193,Xishan Shenghui Coal Mine, ,China,coal,Operating,36.272482,111.330204,Exact,Shanxi Linfen Xishan Shenghui Coal Industry Company,Shanxi Coking Coal Group,,Underground,9.84,760.0,Bituminous,Met,17.1,0.44038865,0.5535892,0.3484603,0.4694326,0.52700746,0.36305758,0.33612573,0.23806232,0.39578453,0.3881148,0.47234464,0.61137915
M3194,Xishan Zhongshe Coal Mine, ,China,coal,Proposed,37.907227,112.175947,Approximate,Taiyuan Huarun Coal Industry Company,China Guoxin Holdings,,Underground,,373.0,Bituminous,,21.6,0.49756548,0.46460947,0.44108763,0.45776457,0.50075346,0.4920319,0.507437,0.32554558,0.5506026,0.45012003,0.61931807,0.70910907
M3195,Xiyang Huangyanhui Coal Mine, ,China,coal,Operating,37.590354,113.663394,Exact,China Coal Xiyang Energy CompanyHuangyanhui Coal Mine,China Coal,,Underground,15.05,680.0,Anthracite,Thermal,28.0,0.53350127,0.5235044,0.42337918,0.44414502,0.5030023,0.4182497,0.3757175,0.3836015,0.4136255,0.47748905,0.53004,0.60659784
M3196,Xizhang Coal Mine, ,China,coal,Operating,35.892694,113.108444,Exact,Shanxi Changzhi Liansheng Xizhang Coal Industry Company,Shanxi Victory Investment Group,,Underground,2.59,456.0,Anthracite,Thermal,25.3,0.42510107,0.5121861,0.39510104,0.4552201,0.53802466,0.40670624,0.3861157,0.2780554,0.40734825,0.42283338,0.45023954,0.6150753
M3198,Xukuang Group Xinjiang Sai'er Energy Co.  Ltd. No.6 Coal Mine, ,China,coal,Operating,46.55306,86.203944,Exact,Xukuang Group Xinjiang Sai'er Energy Company,Xuzhou Coal Mining Group,,Underground,22.77,456.0,Bituminous,Thermal,14.2,0.63475144,0.5801152,0.42077267,0.6152838,0.52234834,0.5593797,0.4611387,0.6334218,0.5149478,0.5115739,0.46579927,0.5807631
M3199,Xunxi Mining Area Bindong Coal Mine, ,China,coal,Proposed,35.112548,108.336067,Approximate,Shaanxi Yunfeng Mining Company,China Energy,,Underground,132,456.0,Bituminous,Thermal,38.0,0.51389027,0.36109892,0.4615839,0.43224728,0.4078123,0.3238668,0.30758506,0.3545862,0.34846127,0.2350046,0.5072524,0.59319067
M3200,Xunyi County Songjiagou Coal Mine, ,China,coal,Operating,35.145738,108.463339,Exact,Xunyi County Songjiagou Coal Mine Company,Xunyi County Songjiagou Coal Mine Company,,Underground,4.24,456.0,Bituminous,Thermal,19.0,0.5358941,0.36187118,0.48878768,0.42689437,0.36786196,0.3219583,0.25484037,0.2768597,0.3192095,0.23007846,0.5529492,0.61817354
M3201,Yangcheng Shishan Coal Mine, ,China,coal,Operating,35.505118,112.58379,Exact,Shanxi Yangcheng Huangcheng Xiangfu Group Shishan Coal Industry Company,Shanxi Huangcheng Xiangfu Group Industrial Development Company,,Underground,11.17,456.0,Anthracite,Thermal,25.3,0.34982675,0.43402627,0.37394765,0.42436793,0.47997263,0.37643546,0.30665466,0.2633134,0.36789098,0.3641883,0.37951773,0.5323259
M3202,Yangcheng Sihou Coal Mine, ,China,coal,Operating,35.531707,112.292883,Exact,Shanxi Coal Transportation and Marketing Group Yangcheng Sihou Coal Industry Company,Jinneng Group,,Underground,11.83,456.0,Anthracite,Thermal,25.3,0.30415913,0.48719674,0.26652992,0.4762017,0.538804,0.3582787,0.35020113,0.27125278,0.430127,0.3352012,0.39204153,0.526485
M3203,Yangquan Xingyu Coal Mine, ,China,coal,Operating,38.008799,113.412876,Exact,Yangquan Coal Industry Group Xingyu Coal Industry Company,Huayang New Material Technology Group,,Underground,6.51,709.0,Anthracite,Thermal,28.3,0.56131804,0.5558236,0.41801944,0.43149483,0.47624353,0.42127946,0.33935177,0.3098513,0.39516854,0.47243452,0.551941,0.67400557
M3204,Yangtai Fuyan Coal Mine, ,China,coal,Operating,35.614541,112.300992,Exact,Shanxi Yangcheng Yangtai Group Fuyan Coal Industry Company,Yangcheng County State-owned Capital Investment and Operation Company [59.5281%]; Yangcheng County Urban Collective Industrial Association [30.6400%]; Shanxi Coal Transportation and Marketing Group Jincheng Yangcheng Company [9.8320%],,Underground,8.15,456.0,Anthracite,Thermal,25.3,0.31360507,0.48007908,0.26381594,0.49168321,0.5351995,0.30900005,0.35613632,0.24620105,0.42891794,0.30747452,0.37873974,0.5476599
M3205,Yangtai Tuncheng Coal Mine, ,China,coal,Operating,35.558124,112.534213,Exact,Shanxi Yangcheng Yangtai Group Tuncheng Coal Industry Company,Yangcheng County State-owned Capital Investment and Operation Company [59.5281%]; Yangcheng County Urban Collective Industrial Association [30.6400%]; Shanxi Coal Transportation and Marketing Group Jincheng Yangcheng Company [9.8320%],,Underground,5.49,456.0,Anthracite,Thermal,25.3,0.32526296,0.43779746,0.31509838,0.46066386,0.5208832,0.34844777,0.3373183,0.26309562,0.3848103,0.33086616,0.36514747,0.52092856
M3206,Yangtai Xifenjie Coal Mine, ,China,coal,Operating,35.534637,112.48626,Exact,Shanxi Yangcheng Yangtai Group Xifengjie Coal Industry Company,Yangcheng County State-owned Capital Investment and Operation Company [59.5281%]; Yangcheng County Urban Collective Industrial Association [30.6400%]; Shanxi Coal Transportation and Marketing Group Jincheng Yangcheng Company [9.8320%],,Underground,8.49,456.0,Anthracite,Thermal,25.3,0.33211714,0.43041053,0.35155404,0.43606284,0.5137858,0.3736868,0.33332336,0.2756766,0.3975737,0.3500661,0.3759225,0.52920973
M3207,Yangtai Yicheng Coal Mine, ,China,coal,Operating,35.536981,112.445366,Exact,Shanxi Yangcheng Yangtai Group Yicheng Coal Industry Company,Yangcheng County State-owned Capital Investment and Operation Company [59.5281%]; Yangcheng County Urban Collective Industrial Association [30.6400%]; Shanxi Coal Transportation and Marketing Group Jincheng Yangcheng Company [9.8320%],,Underground,7.18,456.0,Anthracite,Thermal,25.3,0.30851173,0.46238887,0.31095332,0.46635368,0.5324558,0.3791053,0.35326692,0.2799696,0.43293083,0.33276197,0.37852037,0.52879906
M3208,Yangtouling Hongqi Coal Mine, ,China,coal,Operating,35.961271,113.075073,Exact,Shanxi Changzhi Yangtouling Hongqi Coal Industry Company,Shanxi Changzhi Yangtouling Coal Industry Company,,Underground,3.08,456.0,Anthracite,Thermal,25.3,0.41558155,0.5096573,0.4045474,0.44990662,0.5303261,0.43479997,0.39151007,0.30108362,0.42368233,0.44973385,0.46197724,0.59798837
M3209,Yangtouling Yongfeng Coal Mine, ,China,coal,Operating,35.899444,113.046835,Exact,Shanxi Changzhi Yangtouling Yongfeng Coal Industry Company,Shanxi Changzhi Yangtouling Coal Industry Company [51%]; Yongfeng Village Committee of Nansong Township; Changzhi County [49%],,Underground,3.44,955.0,Anthracite,Thermal,29.9,0.39897132,0.50263155,0.3798208,0.44120276,0.5333365,0.39476183,0.37019426,0.27377382,0.4023152,0.41534084,0.4381801,0.5906287
M3210,Yicheng Baozi Coal Mine, ,China,coal,Mothballed,35.580708,111.936244,Exact,Yangquan Coal Industry Group Yicheng Baozi Coal Industry Company,Huayang New Material Technology Group,,Underground,7.72,456.0,Anthracite,Thermal,25.3,0.4141496,0.5472514,0.2763817,0.4847284,0.4626907,0.40085742,0.3373287,0.22974113,0.38122702,0.34816623,0.45392367,0.56493676
M3211,Yicheng Huahong Coal Mine, ,China,coal,Operating,35.696878,111.951442,Exact,Yangquan Coal Industry Group Yicheng Huahong Coal Industry Company,Huayang New Material Technology Group,,Underground,7.2,456.0,Anthracite,Thermal,25.3,0.3782301,0.52776897,0.26587963,0.47084504,0.4691426,0.4016377,0.3362641,0.24183534,0.40493655,0.3196189,0.43769166,0.5764115
M3212,Yidong Group Lijiata Coal Mine, ,China,coal,Proposed,39.47018,110.510476,Exact,Inner Mongolia Yidong Group Lijiata Coal Company,Inner Mongolia Yidong Investment Group,,Surface,2.15,136.0,Bituminous,Thermal,13.3,0.60985726,0.49028426,0.51867956,0.57605964,0.63720924,0.55543363,0.27940595,0.50006366,0.5749682,0.5645197,0.57930845,0.6677739
M3213,Yingyuan Yuchuan Coal Mine, ,China,coal,Operating,39.655497,111.281901,Approximate,Inner Mongolia Yingyuan Coal Transportation and Marketing Company,Inner Mongolia Yingyuan Coal Transportation and Marketing Company,,Underground,4.03,456.0,Bituminous,Thermal,19.0,0.58835626,0.5092533,0.47937486,0.4824187,0.5392902,0.5581242,0.4635775,0.45760646,0.59398913,0.53577167,0.53151906,0.66279846
M3214,Yinyuan Xingqing Coal Mine, ,China,coal,Operating,36.934065,111.617386,Exact,Shanxi Lingshi Yinyuan Xingqing Coal Industry Company,Yongtai Technology Investment Company,,Underground,12.5,600.0,Bituminous,Thermal & Met,15.9,0.4661826,0.44178456,0.36328524,0.47421792,0.5525391,0.44545504,0.36631644,0.34241682,0.4316814,0.4499518,0.51617503,0.62511456
M3215,Yitang Anyi Coal Mine, ,China,coal,Operating,36.991526,111.809367,Exact,Shanxi Jiexiu Yitang Anyi Coal Industry Company,Shanxi Kaijia Investment Company,,Underground,10. 0433,920.0,Bituminous,Met,18.1,0.4545511,0.3917685,0.37516227,0.48286003,0.5232711,0.44556144,0.4150618,0.33577132,0.447994,0.42670807,0.48509407,0.5879498
M3216,Yitang Changyuan Coal Mine, ,China,coal,Operating,37.002565,112.12064,Exact,Shanxi Jiexiu Yitang Changyuan Coal Industry Company,Shanxi Kaijia Investment Company,,Underground,4.6,499.0,Bituminous,,14.8,0.48472986,0.43597284,0.3671813,0.5359346,0.5360568,0.48628256,0.42492324,0.28427783,0.5035158,0.45172817,0.4772243,0.62498015
M3217,Yitang Chengfeng Coal Mine, ,China,coal,Operating,36.987805,111.859623,Exact,Shanxi Jiexiu Yitang Chengfeng Coal Industry Company,Shanxi Kaijia Investment Company,,Underground,7.48,456.0,Bituminous,Thermal & Met,14.2,0.45030978,0.4088053,0.36306033,0.48822334,0.5417434,0.44696584,0.42128876,0.33567047,0.47572222,0.4343214,0.47967938,0.5931325
M3218,Yitang Qingyun Coal Mine, ,China,coal,Operating,37.044127,112.101034,Exact,Shanxi Jiexiu Yitang Qingyun Coal Industry Company,Shanxi Kaijia Investment Company,,Underground,5.47,755.0,Bituminous,Met,17.1,0.48472986,0.43597284,0.3671813,0.5359346,0.5360568,0.48628256,0.42492324,0.28427783,0.5035158,0.45172817,0.4772243,0.62498015
M3219,Yuci Guanyao Coal Mine, ,China,coal,Operating,37.865863,112.753666,Exact,Shanxi Yuci Guanyao Coal Industry Company,Jinzhong Yuci Wujin Materials Trading Company,,Underground,2.98,1070.0,Anthracite,Thermal,30.4,0.49564955,0.45622945,0.41236493,0.39310396,0.49101317,0.4282635,0.42133012,0.2732241,0.5311931,0.43312055,0.543803,0.68190837
M3220,Yuci Weishan Coal Mine, ,China,coal,Operating,37.807966,112.702636,Exact,Shanxi Coal Transportation and Marketing Group Yuci Weishan Coal Industry Company,Jinneng Group,,Underground,3.79,456.0,Anthracite,Thermal,25.3,0.47167146,0.43169212,0.40563422,0.39927247,0.5532365,0.47390455,0.47206485,0.34329444,0.5732605,0.4408168,0.57645017,0.64634514
M3221,Yulin Haizetan Coal Mine, ,China,coal,Proposed,37.754366,108.889556,Approximate,Shaanxi Yihua Mining Development Company,Yongtai Technology Investment Company,,Underground,200.18,456.0,Bituminous,Thermal,95.0,0.5490308,0.55977106,0.6011136,0.47803974,0.5237381,0.5723575,0.4440991,0.42192182,0.47685003,0.4106193,0.66874826,0.71063864
M3222,Zhengbang Liangshun Coal Mine, ,China,coal,Operating,37.41248,113.635418,Exact,Shanxi Heshun Zhengbang Liangshun Coal Industry Company,Shanxi Xinchangyuan Investment Company,,Underground,4.27,810.0,Anthracite,Thermal,29.0,0.57722884,0.59944737,0.45394206,0.4667579,0.4741531,0.41500264,0.33805737,0.34243622,0.41109192,0.41811508,0.5563867,0.6431988
M3223,Zhengbang Shenlei Coal Mine, ,China,coal,Operating,37.247389,113.48359,Exact,Shanxi Heshun Zhengbang Shenlei Coal Industry Company,Shanxi Xinchangyuan Investment Company,,Underground,4.07,1248.0,Bituminous,Thermal,19.5,0.5762802,0.6113278,0.42809156,0.44995916,0.49563864,0.39063367,0.32557702,0.32701448,0.4231844,0.41585296,0.5632232,0.6583347
M3225,Zuoquan Hongyuan Coal Mine, ,China,coal,Operating,37.20343,113.446033,Exact,Shanxi Coal Import and Export Group Zuoquan Hongyuan Coal Industry Company,Shanxi Coking Coal Group,,Underground,9.33,456.0,Anthracite,Thermal,25.3,0.5708931,0.5995402,0.4304424,0.46807262,0.51973593,0.38497138,0.35294414,0.3482417,0.44191778,0.43012553,0.55840194,0.64654183
M3226,Zuoquan Panchengling Coal Mine, ,China,coal,Operating,37.096092,113.361353,Exact,Shanxi Coal Transportation and Marketing Group Zuoquan Panchengling Coal Industry Company,Jinneng Group,,Underground,8. 0341,990.0,Bituminous,Thermal & Met,18.5,0.5603518,0.56479466,0.42942476,0.507271,0.5343749,0.42120022,0.36096376,0.3799017,0.45765567,0.45293584,0.54687643,0.6357034
M3227,Kamashi Coal Mines, ,Ethiopia,coal,Operating,9.444658,35.787402,Exact,Kamakshi Mines & Minerals Private,Kamakshi Mines & Minerals Private [100%],0.5,Underground,,494.0,Bituminous,Thermal,11.0,0.87757814,0.77172416,0.7170634,0.60855633,0.4185175,0.3134594,0.12889345,0.1530057,0.3502155,0.5911627,0.7150036,0.92467207
M3228,Yayu Coal Mine, ,Ethiopia,coal,Shelved,8.37883,35.93015,Exact,Ethio Engineering Group,Ethio Engineering Group [100%],,Surface,5.02,50.0,Subbituminous,Thermal,0.4,0.6974632,0.6693263,0.54911035,0.4776177,0.43813112,0.20330784,0.11878011,0.2253425,0.26584843,0.49648386,0.55575013,0.75340843
M3229,Mpaka Coal Mine, ,Eswatini,coal,Proposed,-26.42789,31.73511,Exact,Lurco Coal Eswatini,Magni Investment Holdings (MiH) [100.0%],,Underground,,494.0,Subbituminous,Thermal,,0.32012576,0.29139453,0.57344365,0.45818567,0.57467574,0.77742225,0.8301605,0.68168265,0.67042017,0.36887145,0.4003102,0.4179157
M3230,Bükkábrány Coal Mine, ,Hungary,coal,Operating,47.887204,20.717533,Exact,Mátrai Erömü Zrt (MÁTRA),ENBW Trust [33.0%]; Magyar Villamos Müvek Zrt [33.0%]; RWE AG [33.0%],2.5,Surface,,50.0,Lignite,Thermal,3.0,0.21567437,0.40263012,0.40356505,0.32381675,0.38432908,0.49284342,0.5258024,0.50384885,0.45462948,0.31046322,0.18888044,0.14732741
M3231,PécsVasas Coal Mine, ,Hungary,coal,Operating,46.100144,18.289225,Exact,Pannon Power Holding,Pannon Power Holding [100%],,Surface,4.2,50.0,Lignite,Thermal,0.0,0.37647998,0.37504628,0.35113782,0.3756704,0.30737928,0.44954765,0.5525181,0.52113765,0.50894177,0.39245662,0.24505803,0.25952092
M3232,Visonta Coal Mine, ,Hungary,coal,Operating,47.747895,20.055917,Exact,Mátrai Erömü Zrt [MÁTRA],ENBW Trust [33.0%]; Magyar Villamos Müvek Zrt [33.0%]; RWE AG [33.0%],2.5,Surface,,80.0,Lignite,Thermal,4.5,0.2719113,0.38920313,0.3748416,0.31679922,0.31238303,0.5464467,0.54101145,0.5370417,0.5267028,0.30759877,0.18942848,0.12249805
M3233,Deocha-Pachami-Dewanganj-Harinsingha, ,India,coal,Proposed,24.05916,87.59965,Exact,West Bengal Power Development Corp Ltd,The West Bengal Power Development Corp Ltd [100%],,Surface,,50.0,Subbituminous,Thermal,,0.54736733,0.7574861,0.7212205,0.66086197,0.46275792,0.35465935,0.16060886,0.17221197,0.22112022,0.5576664,0.664242,0.6438233
M3234,ABE Coal Mine, ,Indonesia,coal,Operating,-0.447993,117.134375,Approximate,Arzara Baraindo Energitama,Arzara Baraindo Energitama [100%],1.02,Surface,,50.0,Subbituminous,Thermal,1.2,0.24903917,0.24247229,0.20393486,0.20310758,0.22336392,0.29761595,0.13231981,0.19301149,0.1428742,0.18191992,0.20152542,0.14436467
M3235,AJE Coal Mine, ,Indonesia,coal,Operating,-3.714658,115.621257,Exact,Angsana Jaya Energi,Angsana Jaya Energi [100%],,Surface,4.89,50.0,Subbituminous,Thermal,0.3,0.19191758,0.22361827,0.23554699,0.36165106,0.31233963,0.30636582,0.21921337,0.23737663,0.20920101,0.26521945,0.24044016,0.22083092
M3236,Astrindo Gita Mandiri Coal Mine, ,Indonesia,coal,Operating,-0.972965,100.475644,Exact,Astrindo Gita Mandiri,Astrindo Gita Mandiri [100%],8.15,Surface,,50.0,Subbituminous,Thermal,9.8,0.23717225,0.40916198,0.33464855,0.22142209,0.25824395,0.36423126,0.42005694,0.18947336,0.26784813,0.11471626,0.1383912,0.20149845
M3237,Banjarsari Pribumi Coal Mine, ,Indonesia,coal,Operating,-3.656677,103.805509,Exact,Banjarsari Pribumi,Banjarsari Pribumi [100%],1.55,Surface,5.2,50.0,Subbituminous,Thermal,1.9,0.11881983,0.15013653,0.24094272,0.3042742,0.20893256,0.35039634,0.32406366,0.24770795,0.3733073,0.34315273,0.23689021,0.16614069
M3238,BAS Coal Mine, ,Indonesia,coal,Operating,-3.366257,101.899088,Exact,Bara Anugrah Sejahtera,TItal Global Energy [51.0%]; other [49.0%],1.25,Surface,,50.0,Subbituminous,Thermal,1.5,0.38186547,0.29492402,0.33321628,0.31437972,0.49516928,0.35871726,0.47576797,0.3633995,0.32068437,0.23196712,0.20330262,0.26811507
M3239,BCMP Coal Mine, ,Indonesia,coal,Operating,-6.279384,106.830399,Exact,Baramega Citra Mulia Persada,Baramega Citra Mulia Persada [100%],3.99,Surface,,50.0,Subbituminous,Thermal,4.8,0.18216686,0.123533204,0.2812753,0.41810745,0.35627005,0.33111075,0.5184729,0.47843376,0.48298767,0.33459216,0.18558466,0.24531789
M3240,BEL Coal Mine, ,Indonesia,coal,Operating,4.121573,96.202574,Approximate,Bara Energi Lestari,ABM Investama [100.0%],1.82,Surface,14.95,50.0,Subbituminous,Thermal,2.2,0.45932198,0.4687971,0.35221723,0.46870023,0.23904547,0.31992036,0.3795936,0.30432782,0.26208732,0.20954923,0.27902102,0.23884062
M3241,BGG Coal Mine, ,Indonesia,coal,Operating,-6.214305,106.831385,Approximate,Budi Gema Gempita,Budi Gema Gempita [100%],2.23,Surface,,50.0,Subbituminous,Thermal,2.7,0.16156296,0.12500265,0.2678563,0.37528774,0.30695578,0.32244968,0.4603647,0.3808344,0.4183217,0.32646024,0.15456508,0.21772313
M3242,BKL Coal Mine, ,Indonesia,coal,Operating,-3.01578,104.7827,Exact,Banyan Koalindo Lestari,PT PLN Batubara Investment [51.0%]; PT Optima Persada Energy [48.9%],0.6,Surface,,50.0,Subbituminous,Thermal,0.7,0.12228322,0.17455593,0.23781991,0.32039416,0.31149706,0.3157653,0.2814031,0.28265,0.25643212,0.26988575,0.23158453,0.16281973
M3243,BSSR Coal Mine, ,Indonesia,coal,Operating,-0.727594853,117.0436827,Exact,PT Baramuti Suksessarana,PT Baramulti Suksessarana Tbk [100%],3.7,Surface,24.59,50.0,Subbituminous,Thermal,4.4,0.25293538,0.17613934,0.21269388,0.20333506,0.20615283,0.2628977,0.12707219,0.21649176,0.15875019,0.1771389,0.14727493,0.12286352
M3244,EBL Coal Mine, ,Indonesia,coal,Operating,-2.95744,115.151507,Exact,Energi Batubara Lestari,PT Saibatama Internasional Mandiri [100.0%],2.35,Surface,,50.0,Subbituminous,Thermal,2.8,0.13768268,0.17782608,0.25065115,0.3000524,0.4392778,0.32027358,0.41544938,0.39872378,0.3060911,0.27201933,0.23282787,0.18646938
M3245,FKP Coal Mine, ,Indonesia,coal,Operating,-0.292828,115.887316,Approximate,PT Firman Ketaun Perkasa,PT Bayan Resources Tbk [100.0%],1.4,Surface,,50.0,Subbituminous,Thermal,1.7,0.116568364,0.18618944,0.28152105,0.19062006,0.31767488,0.26231807,0.23143646,0.23630139,0.2254787,0.23582883,0.22026576,0.15691908
M3246,GBU Coal Mine, ,Indonesia,coal,Operating,-0.408133,115.735322,Exact,Gunung Bara Utama,Gunung Bara Utama [100%],3.78,Surface,53.5,50.0,Subbituminous,Thermal,4.5,0.14221475,0.18766102,0.23651405,0.18857479,0.2803253,0.23557518,0.2318255,0.21895736,0.18749303,0.22020961,0.17795406,0.16387227
M3247,Golden Great Borneo Coal Mine, ,Indonesia,coal,Operating,-3.701838,103.699957,Exact,PT Golden Great Borneo,PT Golden Great Borneo [100%],2.01,Surface,,50.0,Subbituminous,Thermal,2.4,0.14016803,0.16869491,0.25690964,0.34155956,0.26092342,0.3724525,0.3597238,0.3069344,0.418508,0.33845836,0.28061318,0.16745171
M3248,Jambi Prima Coal Mine, ,Indonesia,coal,Operating,-1.652267,103.5713,Exact,Jambi Prima Coal,Batubara Global Energy [60.0%]; Indobagus Energy [40.0%],1.7,Surface,,50.0,Subbituminous,Thermal,2.0,0.14638975,0.1908627,0.2337188,0.15620533,0.27941898,0.29262948,0.20663135,0.25714836,0.28926882,0.24357665,0.2430166,0.14620225
M3249,Kaltim Jaya Bara Coal Mine, ,Indonesia,coal,Operating,2.086082,117.318843,Exact,Kaltim Jaya Bara,Kaltim Jaya Bara [100%],1.87,Surface,50,50.0,Subbituminous,Thermal,2.2,0.17487079,0.20553598,0.24796347,0.2553255,0.26276517,0.33809698,0.2735427,0.29856837,0.24640088,0.29180026,0.30421394,0.2300747
M3250,KMIA Coal Mine, ,Indonesia,coal,Operating,-0.424481,117.08217,Exact,Khotai Makmur Insan Abadi,Khotai Makmur Insan Abadi [100%],1.4,Surface,,50.0,Subbituminous,Thermal,1.7,0.24903917,0.24247229,0.20393486,0.20310758,0.22336392,0.29761595,0.13231981,0.19301149,0.1428742,0.18191992,0.20152542,0.14436467
M3251,KPB Coal Mine, ,Indonesia,coal,Operating,-0.755698,117.055914,Exact,Karya Putra Borneo,other [55.0%]; Mercator Ltd [45.0%],2.55,Surface,9.14,50.0,Subbituminous,Thermal,3.1,0.25323555,0.2034472,0.22320215,0.17535593,0.18314229,0.2488587,0.14036939,0.191944,0.121495895,0.15469064,0.111312166,0.11424393
M3252,KPUC Coal Mine, ,Indonesia,coal,Operating,-0.292322,117.079914,Exact,Kayan Putra Utama Coal,Kayan Putra Utama Coal [100%],1.05,Surface,,50.0,Subbituminous,Thermal,1.3,0.21766476,0.22632796,0.1997888,0.22199483,0.2092271,0.24843168,0.13212377,0.1891668,0.14592041,0.17306168,0.20492597,0.14118136
M3253,Kutai Coal Mine, ,Indonesia,coal,Operating,-0.763911,117.131417,Exact,Kutai Energi,PT Toba Bara Sejahtra Tbk,2.45,Surface,68.92,50.0,Subbituminous,Thermal,2.9,0.25323555,0.2034472,0.22320215,0.17535593,0.18314229,0.2488587,0.14036939,0.191944,0.121495895,0.15469064,0.111312166,0.11424393
M3254,LSA Coal Mine, ,Indonesia,coal,Operating,-2.354545,115.604525,Exact,PT Laskar Semesta Alam,PT Adaro Energy Indonesia Tbk [75.0%],3.9,Surface,25,50.0,Subbituminous,Thermal,4.7,0.15732089,0.21464373,0.26510102,0.35663676,0.45006746,0.41550714,0.39083847,0.35403895,0.3551402,0.2675319,0.24126369,0.1719349
M3257,MGM Coal Mine, ,Indonesia,coal,Operating,-0.586256,114.790889,Exact,Marunda Graha Mineral,Marunda Graha Mineral [100%],1.53,Surface,52.04,60.0,Bituminous,Thermal & Met,8.0,0.13209245,0.13534431,0.23007528,0.22371125,0.22631118,0.19886321,0.22224113,0.20672002,0.16160221,0.1934902,0.1989779,0.19729775
M3258,MSA Coal Mine, ,Indonesia,coal,Operating,-1.242208,116.878597,Approximate,Multi Sarana Avindo,Multi Sarana Avindo [100%],2.78,Surface,,50.0,Subbituminous,Thermal,3.3,0.2092351,0.1875025,0.18823001,0.21411051,0.2006566,0.26889783,0.15226269,0.19689737,0.1634904,0.20086236,0.13224593,0.12571523
M3259,MTU Coal Mine, ,Indonesia,coal,Operating,-1.637721,115.213094,Exact,PT Multi Tambangjaya Utama,PT Indika Energy Tbk [100.0%],1.8,Surface,249.7,50.0,Bituminous,Thermal,8.1,0.106317624,0.16902937,0.22880867,0.31708091,0.28819156,0.2488018,0.2892093,0.29210192,0.2589331,0.2571299,0.18590763,0.22818698
M3260,Musi Prima Coal Mine, ,Indonesia,coal,Operating,-3.400911,104.130741,Approximate,Musi Prima Coal,Musi Prima Coal [100%],2.1,Surface,,50.0,Subbituminous,Thermal,2.5,0.11504752,0.17574143,0.20188177,0.2927917,0.21452442,0.26503152,0.29029182,0.257575,0.27156773,0.35196072,0.21279319,0.14584604
M3261,SCM Coal Mine, ,Indonesia,coal,Operating,-2.354545,115.604525,Exact,PT Semesta Centramas,PT Adaro Energy Indonesia Tbk [75.0%],2.23,Surface,,50.0,Subbituminous,Thermal,2.7,0.15732089,0.21464373,0.26510102,0.35663676,0.45006746,0.41550714,0.39083847,0.35403895,0.3551402,0.2675319,0.24126369,0.1719349
M3262,TBR Coal Mine, ,Indonesia,coal,Operating,-3.714308,115.620134,Exact,Tanah Bumbu Resources,Geo Energy Resources Ltd [99.6%],6.44,Surface,4.89,50.0,Subbituminous,Thermal,7.7,0.19191758,0.22361827,0.23554699,0.36165106,0.31233963,0.30636582,0.21921337,0.23737663,0.20920101,0.26521945,0.24044016,0.22083092
