sensor,sector,country,date,emission rate (kg/h),uncertainty (kg/h),latitude,longitude,comments,platform
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,279.605141,79.5946829,31.621616,-102.1244,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,108.658312,34.5204534,31.642907,-102.13034,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,32.2992738,17.4876246,31.654893,-102.1279,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,171.166979,60.1894861,31.661843,-102.13953,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,101.811348,37.3367895,31.693059,-102.13781,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,286.794475,177.193365,31.829185,-102.13597,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,57.2195177,20.7982962,31.8104876,-102.16809,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,144.518353,66.845454,31.644714,-102.1424,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,65.2245989,20.1893083,31.6134338,-102.14221,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,129.923774,51.9986528,31.662135,-102.1392,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,201.362725,60.6341845,31.624043,-102.15375,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,42.0689138,22.3298427,31.652106,-102.16236,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,54.5565814,28.5263425,31.6534974,-102.1628,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,103.43622,41.2379284,31.707905,-102.17608,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,126.804563,32.832253,31.731255,-102.18253,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,236.768963,126.882817,31.641543,-102.19463,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,45.9385496,24.8363535,31.663554,-102.19594,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,127.253613,25.4290959,31.739852,-102.21199,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,294.949832,100.908916,31.668604,-102.2684,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,04/10/2021,187.166852,66.3650716,31.668736,-102.26888,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,527.458813,192.773529,31.854799,-103.92553,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,138.071164,66.5004515,31.896168,-103.84549,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,224.332935,118.732218,32.02326,-103.60504,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,220.287499,109.855739,32.063891,-103.56993,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,155.303074,95.9758925,32.080678,-103.53295,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,258.152562,124.452575,31.882134,-103.83292,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,841.962648,480.016394,32.04787,-103.55847,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,696.005308,401.597178,32.098095,-103.4752,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,481.908403,212.881377,31.76764,-103.97864,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,390.932622,137.886873,31.780124,-103.96319,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,288.90428,102.237096,31.792522,-103.9272,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,428.366024,230.890242,31.811635,-103.8755,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,262.975062,178.030828,31.869513,-103.79587,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,157.933987,100.131134,31.896369,-103.69613,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,271.135994,154.0606,31.914003,-103.64943,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,205.035104,123.8839,31.93089,-103.62767,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,220.604846,100.482634,31.9537479,-103.60501,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,294.416286,133.757319,32.021894,-103.46844,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,119.796881,65.6611558,31.941988,-103.58515,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,472.894501,154.941388,31.7240318,-103.89524,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,448.821555,128.821688,31.724763,-103.88576,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,312.975006,81.0958429,31.724467,-103.88061,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,152.33424,44.9284007,31.725236,-103.87179,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,419.888344,177.942226,31.928598,-103.52456,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,164.478404,76.483872,31.9350205,-103.5388,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,422.222076,157.636784,31.943132,-103.50812,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,175.349521,94.1155248,31.647674,-104.01227,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,184.40254,61.8068902,31.692891,-103.89475,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,1073.93127,468.938684,31.664627,-103.89129,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,277.588779,135.607658,31.664491,-103.89646,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,214.008126,116.104315,31.6898788,-103.86165,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,86.3747436,67.037028,31.7687793,-103.73899,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,638.863074,198.151066,32.020571,-103.31673,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,945.66344,383.436806,31.664586,-103.89133,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,374.166475,158.633442,31.66455,-103.89651,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,120.442213,48.9419519,31.659548,-103.87227,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,395.803724,88.8639891,31.828011,-103.54249,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,51.9823331,45.8223472,31.9110236,-103.4163,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,520.120624,132.646636,31.865443,-103.45654,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,499.062391,134.302597,31.828085,-103.54266,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,204.340216,85.1278365,31.816949,-103.55129,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,476.728576,186.055013,31.79505,-103.56119,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,538.52476,198.999352,31.75675,-103.62742,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,356.298124,226.652846,31.695864,-103.73987,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,169.877221,32.2603474,31.852269,-103.46225,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,135.031557,46.3527929,31.779123,-103.56726,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,76.8418401,24.763009,31.7685814,-103.59592,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,283.383385,101.350529,31.756737,-103.6275,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,100.458167,65.1028703,31.678291,-103.71006,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,490.6478,130.837676,31.795035,-103.56124,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,593.122509,186.281519,31.8834654,-103.3496,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,567.305358,270.491392,31.594641,-103.85056,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,102.004596,53.6139069,31.6784479,-103.70992,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,76.7393089,49.6103836,31.789218,-103.46363,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,253.733765,61.6576474,31.7570465,-103.50962,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,136.942103,30.8202466,31.739674,-103.56775,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,108.767401,30.9523585,31.7244058,-103.57317,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,44.2895487,26.2245139,31.645004,-103.71151,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,60.1113399,25.0911331,31.635999,-103.72132,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,41.9434306,18.9499555,31.5909525,-103.80475,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,277.239054,91.2895465,31.819305,-103.36328,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,265.945604,96.0580941,31.7573117,-103.51147,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,144.690538,51.9050694,31.716666,-103.54565,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,192.251988,55.4148184,31.819244,-103.3633,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,353.564782,100.89746,31.733617,-103.49369,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,568.59657,127.93926,31.678715,-103.56399,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,99.6889526,23.4883083,31.6716528,-103.57858,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,250.337852,67.9513922,31.704926,-103.48843,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,104.61231,26.183469,31.674991,-103.53434,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,374.156084,107.346963,31.678671,-103.56389,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,05/10/2021,75.8926982,16.4553356,31.671518,-103.57854,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,895.644838,247.472433,31.668576,-102.27065,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,1043.40979,319.092378,31.668459,-102.27121,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,857.817599,339.322831,31.685965,-102.25149,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,535.306597,106.939821,31.674577,-102.25033,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,799.845896,220.645067,31.685859,-102.25139,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,654.826556,152.155127,31.783915,-102.24907,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,641.975651,172.61078,31.731284,-102.18278,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,600.222358,154.355349,31.613417,-102.14207,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,208.5648,90.2374062,31.825828,-102.17164,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,280.823401,75.6337918,31.6215959,-102.12441,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,146.252784,87.7593265,31.622767,-102.12285,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,272.477214,72.2197093,31.6877839,-102.1265,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,455.309785,132.042662,31.692867,-102.13874,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,325.509183,122.759294,31.693034,-102.13784,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,447.4023,184.19174,31.795759,-102.11109,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,872.144283,217.943132,31.79675,-102.12222,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,82.5139958,12.8244074,31.7638055,-102.11309,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,487.917557,113.128279,31.6713973,-102.09992,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,158.0343,52.2289832,31.658348,-102.11249,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,161.296939,64.8736087,31.658374,-102.1148,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,65.4967162,23.5650369,31.656676,-102.11918,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,06/10/2021,400.121218,146.267127,31.7957346,-102.1111,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
